,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.publishedAt,sentiment
318,"['must', 'uncertain', 'career', 'due', 'coronavirus', 'outbreak', 'maybe', 'unable', 'cope', 'emotionally', 'personal', 'loss']",2020-06-14T10:34:42Z,-0.20833333333333334
209,"['cant', 'belive']",2020-06-14T10:34:44Z,0.0
7,"['still', 'cant', 'believe', 'fav', 'hero']",2020-06-14T10:35:11Z,0.0
107,['rip'],2020-06-14T10:35:16Z,0.0
411,"['iam', 'sad', 'hear', 'kind', 'news']",2020-06-14T10:35:23Z,0.04999999999999999
222,"['india', 'miss', 'susanth', 'bhai']",2020-06-14T10:35:24Z,0.0
106,"['pakistan', 'really', 'sad', 'talk', 'family', 'drop', 'phone', 'saw', 'news']",2020-06-14T10:35:36Z,-0.5
408,"['still', 'cant', 'believe', 'great', 'actor', 'india', 'really', 'bad', 'news', 'lover']",2020-06-14T10:35:40Z,0.0500000000000001
132,"['miss', 'susant', 'sure', 'everyone', 'much', 'love', 'susants', 'family', 'friend', 'may', 'prayer', 'jai', 'hind', 'love', 'america']",2020-06-14T10:35:42Z,0.5
211,['unbelievable'],2020-06-14T10:35:55Z,-0.25
201,"['may', 'bad', 'time', 'life', 'death', 'ex', 'manager', 'influence', 'take', 'step']",2020-06-14T10:36:17Z,-0.6999999999999998
54,"['heartbreaking', 'rip', 'sushant']",2020-06-14T10:36:19Z,0.0
235,"['favourite', 'actor', 'rip', 'sushant']",2020-06-14T10:36:22Z,0.0
210,"['great', 'actorsoooo', 'sad']",2020-06-14T10:36:32Z,0.15000000000000002
244,"['cant', 'believe', 'true', 'rip', 'sushant']",2020-06-14T10:36:37Z,0.35
377,"['bahot', 'bada', 'shake', 'laga', 'khabar', 'sunkarbahot', 'pyare', 'kalakar']",2020-06-14T10:36:53Z,0.0
342,"['sad', 'news', 'favorite', 'hero']",2020-06-14T10:36:54Z,0.0
214,"['miss', 'u', 'brother', 'rest', 'piece']",2020-06-14T10:36:55Z,0.0
375,"['cant', 'believe', 'thzzz']",2020-06-14T10:37:06Z,0.0
278,"['sad', 'news', 'talented', 'actor', 'god', 'rip']",2020-06-14T10:37:10Z,0.09999999999999998
256,"['sarfaraz', 'ne', 'dhoka', 'de', 'diarip', 'sir']",2020-06-14T10:37:15Z,0.0
97,['lahiran'],2020-06-14T10:37:44Z,0.0
407,"['miss', 'u', 'sir']",2020-06-14T10:37:55Z,0.0
335,"['oh', 'god', 'shock', 'news', 'really', 'good', 'actor', 'whats', 'go', 'yaar', 'sushant', 'miss', 'u', 'like', 'ur', 'song', 'pkchar', 'kadam', 'bus', 'char', 'kadam', 'chal', 'na', 'saath', 'mere']",2020-06-14T10:37:58Z,0.09999999999999998
364,"['sarfaraz', 'nai', 'doka', 'dy', 'diya']",2020-06-14T10:38:19Z,0.0
16,"['realise', 'give', 'super', 'hit', 'box', 'office', 'true', 'success', 'life', 'something', 'else', 'ok', 'let', 'find']",2020-06-14T10:38:22Z,0.37083333333333335
35,"['body', 'wish', 'finish', 'un', 'certain', 'circumstance', 'lead', 'way', 'end', 'rip']",2020-06-14T10:38:50Z,0.21428571428571427
240,"['cant', 'believe']",2020-06-14T10:38:52Z,0.0
312,"['hard', 'believe', 'tiz', 'rip']",2020-06-14T10:39:04Z,-0.2916666666666667
229,"['sushant', 'rest', 'peace']",2020-06-14T10:39:14Z,0.0
239,['unbelievable'],2020-06-14T10:39:26Z,-0.25
166,"['hear', 'news', 'like', 'dream', 'mean', 'cnt', 'belive']",2020-06-14T10:39:34Z,-0.3125
293,"['lose', 'gemits', 'terrible']",2020-06-14T10:39:54Z,-1.0
72,"['really', 'sad', 'hear', 'he', 'dead']",2020-06-14T10:39:54Z,-0.35
58,"['heartbreaking', 'moment']",2020-06-14T10:40:09Z,0.0
131,"['rip', 'sir']",2020-06-14T10:40:19Z,0.0
280,"['im', 'biggest', 'fan', 'heart', 'break', 'core']",2020-06-14T10:40:35Z,0.0
80,"['rip', 'brilliant', 'actor']",2020-06-14T10:40:38Z,0.9
260,"['miss', 'rip']",2020-06-14T10:40:43Z,0.0
394,['sad'],2020-06-14T10:40:48Z,-0.5
