,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.publishedAt,sentiment
117,"['crocodile', 'tear']",2020-07-31T15:37:06Z,0.0
65,"['best', 'example', 'show', 'woman', 'shouldnt', 'think', 'play', 'someone', 'life', 'escape', 'easily']",2020-07-31T15:39:47Z,0.7166666666666667
7,"['write', 'javid', 'akhtar', 'direct', 'mahesh', 'butt', 'cast', 'reah', 'chakraborthy', 'produce', 'dharma', 'production']",2020-07-31T15:40:49Z,0.1
110,"['entire', 'nation', 'hate', 'msrhea', 'chakraborty']",2020-07-31T15:41:06Z,-0.4
22,"['definitely', 'justice', 'get', 'ssr']",2020-07-31T15:41:07Z,0.0
111,"['munh', 'p', 'bhi', 'ghoonghat', 'kar', 'leti', 'chudail', 'bada', 'safed', 'pehen', 'k', 'baithi', 'hai', 'badi', 'aayi', 'satya', 'mev', 'jayate', 'wali']",2020-07-31T15:46:05Z,0.0
59,"['clearly', 'fake', 'lath', 'pad', 'jaye', 'sab', 'sach', 'nikal', 'jayega']",2020-07-31T15:46:39Z,-0.5
82,"['depression', 'se', 'jo', 'ensan', 'suffer', 'karta', 'hai', 'na', 'miss', 'rhea', 'ji', 'wo', 'mahine', 'hi', 'suicide', 'nahi', 'kartasuicide', 'karne', 'ke', 'liye', 'bhi', 'gut', 'ki', 'jarurat', 'padti', 'haiaapne', 'aisa', 'kya', 'atmosphere', 'rakha', 'tha', 'ki', 'wo', 'banda', 'etna', 'jyada', 'pareshan', 'ho', 'gaya', 'kahani', 'kuch', 'jhol', 'haibeta', 'tu', 'gayi']",2020-07-31T15:53:31Z,0.0
102,"['lekar', 'itne', 'kharab', 'kpde', 'pehne']",2020-07-31T16:02:14Z,0.0
36,"['brother', 'sushant', 'pass', 'away', 'cut', 'tie', 'drain', 'money']",2020-07-31T16:09:10Z,0.0
56,"['rheagod', 'sushant']",2020-07-31T16:17:53Z,0.0
19,"['must', 'wait', 'justice', 'cant', 'blame', 'result', 'come']",2020-07-31T16:18:52Z,0.0
35,"['think', 'find', 'justice', 'fir', 'sushant', 'get', 'justice', 'surely', 'ready', 'hmmm']",2020-07-31T16:23:46Z,0.2
62,"['satyamev', 'jayate', 'go', 'jail']",2020-07-31T16:26:49Z,-0.1
52,"['even', 'feed', 'mediocre', 'third', 'class', 'act', 'b', 'grade', 'video', 'layer', 'hire', 'money', 'steal', 'shushant', 'ask', 'cbi', 'enquire', 'electronic', 'medium', 'postseems', 'start', 'baby', 'step', 'bihar', 'policehave', 'patience', 'prayer', 'cbi', 'enquiry', 'answer', 'soon']",2020-07-31T16:28:26Z,-0.25
87,"['burn', 'w', 'itch', 'didnt', 'return', 'money', 'sushants', 'parent', 'innocent', 'gold', 'digger']",2020-07-31T16:51:44Z,0.5
137,"['drama', 'queen']",2020-07-31T17:01:09Z,0.0
104,"['haaahaaawhat', 'shameless', 'girlfor', 'god', 'sake', 'speak', 'truth']",2020-07-31T17:11:35Z,0.0
108,"['much', 'overact', 'madam', 'pls', 'stop', 'nonsense']",2020-07-31T17:12:30Z,0.2
26,"['surely', 'get', 'justice', 'life', 'imprisonment', 'want', 'guilty']",2020-07-31T17:40:08Z,0.0
97,"['act', 'mein', 'bhi', 'zero', 'number', 'dear']",2020-07-31T17:43:42Z,0.0
89,"['everything', 'aft', 'ankita', 'insta', 'post', 'ho', 'ya', 'video', 'pe', 'live', 'aana', 'yaha', 'b', 'zero', 'number']",2020-07-31T17:45:44Z,0.13636363636363635
37,"['even', 'say', 'people', 'involve', 'behind', 'sushant', 'demise', 'punish', 'coz', 'shes', 'main', 'person', 'behind', 'demise']",2020-07-31T18:20:04Z,-0.21111111111111114
90,"['put', 'drama', 'fool', 'shushant', 'think', 'innocent', 'act', 'fool', 'world', 'shes', 'wrong']",2020-07-31T18:57:21Z,0.0
30,"['could', 'innocent', 'let', 'judge', 'full', 'investigation', 'relieve']",2020-07-31T19:02:55Z,0.425
