Name,Comment,tone
Sagar Ingli,Bhajapa mukt Bharat bhajapa mukt Bharat bhajapa mukt Bharat bhajapa mukt Bharat,{'document_tone': {'tones': []}}
Gurmeet Kaur,NDTV khabar ryt <br>Kisan zindabad 👍,"{'document_tone': {'tones': [{'score': 0.602675, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
camelia vlogs,জয় কিষান,{'document_tone': {'tones': []}}
Abhayraj Yadav,I&#39;m very anxiety to take former future,"{'document_tone': {'tones': [{'score': 0.832433, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.874372, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Chand Miyan Qureshi,एलोपैथ की सर्जरी को ही संस्कृत भाषा में नाम देकर  58 सर्जरी की इजाज़त आयुर्वेद डाक्टरों को देना वो भी जल्दबाजी में......ऐसा कमाल तो हमारे महान फेकूबाबा ही कर सकते हैं।भाजपा मूर्खो की सरकार हर काम में जल्दबाजी क्यों करती है?बिना कुछ विचारे ही कानून बना देतें हैं।एकदम जाहिल हैं क्या?,{'document_tone': {'tones': []}}
dpremi1126,किसान आंदोलन के फंड पर सवाल करने वालों से अब भारत का किसान पूछ रहा है कि कांग्रेस की सरकारों को गिराने के लिए कांग्रेस के नेताओं को महंगे दामों में खरीदने के लिए मोदी और बीजेपी  के पास दौलत कहां से आ रही है पहले उसका जवाब दें और 30 हजार की तनखा वाले गोदी मीडिया के दलाल एंकर इन की करोड़ों की प्रॉपर्टी कैसे बन रही है सारे  एंकरं के खाते जांच करवाए जाएं,{'document_tone': {'tones': []}}
Samit Kadamba,This guy is a serial bore. There should be same punishments for serial killers as bores,"{'document_tone': {'tones': [{'score': 0.83249, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'This guy is a serial bore.', 'tones': [{'score': 0.840372, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'There should be same punishments for serial killers as bores', 'tones': [{'score': 0.789042, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
sakshi Tyagi,True journalism and thankyou ravish sir to understand why analysis of facts and figures very important to understand what is wrong and right,"{'document_tone': {'tones': [{'score': 0.706042, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.869498, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.946152, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Bhupinder Singh008,Thank god at least this guy RAVISH KUMAR is not part of godi media’s fake news,{'document_tone': {'tones': []}}
Munna's Movie Creations,HAPPY BIRTHDAY SIR,"{'document_tone': {'tones': [{'score': 0.945191, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Zia Uddin,"Indian BJP  govt  must  immediately   accept  farmers  demands  &amp; resolve  the  farmers  issues   to provide   prosperity  to farmers  &amp;   must not  oppress  farmers  civil  rights  #  related to  Indian  doctors  lung  transplantation to save  COVID 19 affected  patient&#39;s  life  , is an excellent   medical  services  &amp;  achievement #","{'document_tone': {'tones': [{'score': 0.794401, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.628311, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Sandeep Singh,ND Tv Bara pahla vi kiha c kesa na Eh Tv Hamaca chach bolda aaa,"{'document_tone': {'tones': [{'score': 0.509999, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Deepak Singh,Prize k Sath .. paise Laine  Bhi band kro Bhai .. sirf award dene se Kya Hota Hai 😂,{'document_tone': {'tones': []}}
Deepak Singh,"Chor Mantri ka baits Bhi aagya 😂😂😂😂 Sale Pidhi ki Baat kr rha , iske Peeta Shree to gaaein ka chaara Bhi Kha gye",{'document_tone': {'tones': []}}
D Deol,Babbu maan saab ne ravish kumar saab ke bare mai bilkul sach kaha hai salam sach bolne ke ravish saab,{'document_tone': {'tones': []}}
Avtar Singh Brar,ਰਵੀਸ਼ ਸਾਹਿਬ ਮੈਂ ਤੋ ਤੋੜਨੇ ਕੀ ਚਾਲ ਚੱਲੀ ਥੀ ਆਪ ਇਕਠੇ ਕਿਓਂ ਹੋ ਬੈਠੇ =ਮੋਦਾ ਜੀ,{'document_tone': {'tones': []}}
Avtar Singh Brar,ਮੈਂ ਚਾਲ ਇਓਂ ਤਾੰ ਨਹੀਂ ਚੱਲੀ ਸੀ ਸਾਰਾ ਇੰਡੀਆ ਹੀ ਇਕੱਠਾ ਹੋ ਜਾਓ _ਮੋਦੀ ਜੀ ੲ,{'document_tone': {'tones': []}}
Anish Kumar,Sir aajkal fake  job ke naam per bhi paisa luta ja raha hai .please esper bhi ek video banayie.  Mere pass proof bhi hai .8409221763 ye mera number hai mai aapko details me bata sakta hu,"{'document_tone': {'tones': [{'score': 0.686032, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Sir aajkal fake  job ke naam per bhi paisa luta ja raha hai .please', 'tones': []}, {'sentence_id': 1, 'text': 'esper bhi ek video banayie.', 'tones': []}, {'sentence_id': 2, 'text': 'Mere pass proof bhi hai .8409221763', 'tones': [{'score': 0.80026, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 3, 'text': 'ye mera number hai mai aapko details me bata sakta hu', 'tones': []}]}"
Shahzad Khan,Ravish Kumar sabse ziyada safal patrakar,{'document_tone': {'tones': []}}
Saj S,"I am from Kashmiri, most of the food stuff here comes from Punjab. I support Farmers whole heartedly. Thank you for your Hard Work. We owe you so much. Take a bow ✌️","{'document_tone': {'tones': [{'score': 0.684499, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.55795, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'I am from Kashmiri, most of the food stuff here comes from Punjab.', 'tones': []}, {'sentence_id': 1, 'text': 'I support Farmers whole heartedly.', 'tones': [{'score': 0.573488, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'Thank you for your Hard Work.', 'tones': [{'score': 0.570168, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 3, 'text': 'We owe you so much.', 'tones': []}, {'sentence_id': 4, 'text': 'Take a bow ✌️', 'tones': [{'score': 0.750685, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.999342, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
rajshekhar pagar pagar,Ravish kumar nice person man,"{'document_tone': {'tones': [{'score': 0.661649, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
sgurdev 1232,ਕਿਸਾਨ ਮਜ਼ਦੂਰ ਏਕਤਾ ਜਿੰਦਾਬਾਦ,{'document_tone': {'tones': []}}
Jp Singh,Govt = Why don&#39;t you want 3 Laws ?<br>Farmers= No reason,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Govt = Why don&#39;t you want 3 Laws ?<br>Farmers=', 'tones': []}, {'sentence_id': 1, 'text': 'No reason', 'tones': [{'score': 0.982476, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
Hardeep S,Lets boycott ambani products at any cost who is making us suffer,"{'document_tone': {'tones': [{'score': 0.657635, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.75152, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
MODERN DAIRY TECHNOLOGY,"Jai Jawan, Jai Kissan.",{'document_tone': {'tones': []}}
MODERN DAIRY TECHNOLOGY,Ravish Ji Tusi Great Ho. Ideal Journalist,"{'document_tone': {'tones': [{'score': 0.630699, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Ravish Ji Tusi Great Ho.', 'tones': [{'score': 0.723944, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': 'Ideal Journalist', 'tones': []}]}"
SB Ishan,Jai Hind sir,{'document_tone': {'tones': []}}
Ehtesham Amir,Aisa lagta h phir Desh Gulam  ban jaega😓😓😓😓,"{'document_tone': {'tones': [{'score': 0.662567, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.803567, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Ehtesham Amir,Very nice NDTV  no formulty like this channel news,"{'document_tone': {'tones': [{'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
AKSHAY CHOUDHARY,Sir अपने area की पार्षद निधि कितनी है इसकी जानकारी कैसे मिल सकती है,{'document_tone': {'tones': []}}
Amaan Khan,Sir please try to do a onground reporting like u did in Shaeenbagh.,"{'document_tone': {'tones': [{'score': 0.716301, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
KADAM SINGH,sir aapko phir field par aana chahiye chahe security le lo but kami hai kuch aap hi toh bolte ki darte nhi you are followed by million people but baat nhi groud par aao whi aapki pehchaan hai. thanks,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'sir aapko phir field par aana chahiye chahe security le lo but kami hai kuch aap hi toh bolte ki darte nhi you are followed by million people but baat nhi groud par aao whi aapki pehchaan hai.', 'tones': []}, {'sentence_id': 1, 'text': 'thanks', 'tones': [{'score': 0.880435, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
bbsr2008,This seems to be manipulated protest by farmers. They know that the demand they are making is no way going to workout that’s why they are prepared for long term protests. Farmers from only Punjab don’t want other parts of India to progress. This is insane.,"{'document_tone': {'tones': [{'score': 0.82758, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.664175, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'This seems to be manipulated protest by farmers.', 'tones': [{'score': 0.667111, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.88939, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'They know that the demand they are making is no way going to workout that’s why they are prepared for long term protests.', 'tones': [{'score': 0.70275, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 2, 'text': 'Farmers from only Punjab don’t want other parts of India to progress.', 'tones': [{'score': 0.539145, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 3, 'text': 'This is insane.', 'tones': [{'score': 0.931034, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.931034, 'tone_id': 'fear', 'tone_name': 'Fear'}, {'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
dapinder hans,Sir ghnaia Kumar di ik v interview nahi suni,{'document_tone': {'tones': []}}
shankar sharma,"Huge respect for the farmers. We all depend on them, they are doing this for us..!","{'document_tone': {'tones': [{'score': 0.777081, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.694442, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Huge respect for the farmers.', 'tones': [{'score': 0.590383, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 1, 'text': 'We all depend on them, they are doing this for us..!', 'tones': [{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
Jass Pal,ਇੱਕੀ ਦੁੱਕੀ ਚੱਕ ਦਿਆਂਗੇ... ਮਾਰ ਕੇ ਮੁੱਕਾ ਦੱਬ ਦਿਆਂਗੇ ਮੋਦੀ ਤੈਨੂੰ ਚੱਕ ਦਿਆਂਗੇ... Proud to be punjabi,"{'document_tone': {'tones': [{'score': 0.979184, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Diwanshu Gaur,Ye log samajh me nahi aate sir....in ko vote bhi BJP ko dena h or complaint bhi unhi se karni h....🤭,{'document_tone': {'tones': []}}
AJAY DHIMAN,isko yoh abb moka mila hai roone ka😀😀,{'document_tone': {'tones': []}}
T Vlog,"Jab se ye bjp modi aya hai sab padeshan hai. Chote dukandar business wale ro rahe hai. Aam admi ka pesa khatre mei hai, Hindu khatre mei hai, Musalman khatre mei hai. Pyar karne wale couples khatre mei hai. Ab farmers khatre mei hai. Govt ka har property jo aam admi ka mehnat se tax se bana gaya tha sab bech diye ye log. Bas hindu muslim larte rahiye Kal ko aap aur aap ka property ko bhi bech denge","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Jab se ye bjp modi aya hai sab padeshan hai.', 'tones': []}, {'sentence_id': 1, 'text': 'Chote dukandar business wale ro rahe hai.', 'tones': []}, {'sentence_id': 2, 'text': 'Aam admi ka pesa khatre mei hai, Hindu khatre mei hai, Musalman khatre mei hai.', 'tones': []}, {'sentence_id': 3, 'text': 'Pyar karne wale couples khatre mei hai.', 'tones': []}, {'sentence_id': 4, 'text': 'Ab farmers khatre mei hai.', 'tones': []}, {'sentence_id': 5, 'text': 'Govt ka har property jo aam admi ka mehnat se tax se bana gaya tha sab bech diye ye log.', 'tones': []}, {'sentence_id': 6, 'text': 'Bas hindu muslim larte rahiye Kal ko aap aur aap ka property ko bhi bech denge', 'tones': []}]}"
SAMIR SHAIKH,Happy birthday..Ravish Sir...,"{'document_tone': {'tones': [{'score': 0.940713, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
ANSAR AHMED,Aap.great.ho.ravis.bhaia,"{'document_tone': {'tones': [{'score': 0.704052, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
NAVDEEP SINGH,Modi g respect farmers....v r bjp bt shame feel nw coz of ur decisions,"{'document_tone': {'tones': [{'score': 0.733501, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Hafsa'z Kitchenz,Even Canada prime minister understand this is wrong bill for Indian farmers bt hamare chacha jo phd hai entire political science mei unhe ye nai samjh ara ki ye bill wrong hai farmers ke liye.. Aisa kaise bill jo koi bi dispute pr court nai ja sakte haad hai bhai.. Hamare PM chacha ko sirf Ambani adani ki he baate samjh atii hai..,"{'document_tone': {'tones': [{'score': 0.699645, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
