Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated
,,,,,Ramesh Cherry,Lol 😆🤣😂😹😆,2021-08-07T13:00:53Z,2021-08-07T13:00:53Z
,,,,,akhil shaerah,@abdul rahiman  20 crores...  Same as u get from congress and rndtv,2021-08-07T13:02:13Z,2021-08-07T13:02:13Z
,,,,,kareem khan,IT CELL KA DALAL SPOTTED ON DUTY 🤣🤣,2021-08-07T13:06:19Z,2021-08-07T13:06:19Z
,,,,,SÇR3AM,@akhil shaerah 15lac i guess,2021-08-07T13:14:27Z,2021-08-07T13:14:27Z
,,,,,abdul rahiman,"@akhil shaerah u did receive right ? Or was it same as 15 lakhs , and seriously I hope u earn a lil money doing this , If u earn its ok , if u don’t it’s really sad",2021-08-08T06:32:32Z,2021-08-08T06:32:32Z
Rupa Kandula,🥳🥳🎉🎉💐,2021-08-07T12:54:50Z,0,0,,,,
vipul Parmar,Thank you Modi,2021-08-07T12:54:00Z,6,4,,,,
,,,,,Deepak Attiwal,Bhai neeraj chopra ko bol,2021-08-07T12:57:05Z,2021-08-07T12:57:05Z
,,,,,vipul Parmar,@Deepak Attiwal Sahi pakde hai...,2021-08-07T13:00:20Z,2021-08-07T13:00:20Z
,,,,,INDIA That is भारत 🇮🇳,Why thanks Only Modi 1st Thanks to Him than Modi If You Want,2021-08-07T13:04:39Z,2021-08-07T13:04:39Z
,,,,,vipul Parmar,@INDIA That is भारत 🇮🇳 NEWS Channel to yahi bol Raha hai🤣🤣🤣,2021-08-07T13:07:52Z,2021-08-07T13:07:52Z
Vishal Bhadre,Please wear mask,2021-08-07T12:53:13Z,2,5,,,,
,,,,,Reconquista: Hinduism,Most disappointed and disheartened group right now is RNDTv and their wild pets viewers.  Their friend Pakistan did not win <br>😂😂 🇮🇳🇮🇳🇮🇳🚩🚩,2021-08-07T12:56:06Z,2021-08-07T12:56:06Z
,,,,,Vishal Bhadre,@Reconquista: Hinduism you must be feeling proud when Amit shah giving citizenship to Pakistani and Bangladeshi.<br>Everyone knows who is Pakistan premi,2021-08-07T13:01:29Z,2021-08-07T13:01:29Z
,,,,,Kaushik Jh,@Vishal Bhadre Amit shah is givng citizenship to people getting slaughtered. Have some shame,2021-08-08T13:25:44Z,2021-08-08T13:25:44Z
,,,,,Vishal Bhadre,@Kaushik Jh that why I was saying there are some pakistan premi.,2021-08-08T14:51:24Z,2021-08-08T14:51:24Z
,,,,,Kaushik Jh,@Vishal Bhadre as far as I know Momta is giving citizenship to Bangladeshi people for vote bank. Similar in Maharashtra by khichdi government . So I ask u the question Are u feeling proud?,2021-08-08T14:58:19Z,2021-08-08T14:58:19Z
Aron Blanche,Congratulations for historic win 👍👍<br>Modiji and citizens are proud of your achievements,2021-08-07T12:52:56Z,12,18,,,,
,,,,,Reconquista: Hinduism,Most disappointed and disheartened group right now is RNDTv and their wild pets viewers.  Their friend Pakistan did not win <br>😂😂 🇮🇳🇮🇳🇮🇳🚩🚩,2021-08-07T12:55:41Z,2021-08-07T12:55:41Z
,,,,,Goat,@Reconquista: Hinduism You make no sense.,2021-08-07T12:57:25Z,2021-08-07T12:57:25Z
