Name,Comment,tone
subham saha,How these goons were allowed to enter our capital? Uttarpradesh model needs to be applied here.Every goon needs to be identified and needs to pay the penalty for the damages done to the public property.<br>It is crystal clear now that the real farmers has nothing to do with this agitation.<br>It&#39;s time for the government to show the power and reinstate the faith of the common citizens of India.Nobody is above the law .My condolences and thanks to Delhi police for the injuries and restraint shown by them.<br><br>Now it&#39;s time to send a strong message.,"{'document_tone': {'tones': [{'score': 0.897203, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'How these goons were allowed to enter our capital?', 'tones': [{'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Uttarpradesh model needs to be applied here.Every goon needs to be identified and needs to pay the penalty for the damages done to the public property.<br>It', 'tones': [{'score': 0.515469, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 2, 'text': 'is crystal clear now that the real farmers has nothing to do with this agitation.<br>It&#39;s', 'tones': [{'score': 0.529298, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.783854, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 3, 'text': 'time for the government to show the power and reinstate the faith of the common citizens of India.Nobody is above the law .My condolences and thanks to Delhi police for the injuries and restraint shown by them.<br><br>Now', 'tones': []}, {'sentence_id': 4, 'text': 'it&#39;s time to send a strong message.', 'tones': []}]}"
HARSH TRIPATHI,"NDTV....you and such other channels and people....you were instigating and encouraging them for this rampage. Now it is taking place....now Red Fort and this Delhi city belongs to &#39;only Sikhs&#39;....these so called farmers has almost hijacked and paralyzed Delhi for the ransome and please don&#39;t mince your words or don&#39;t say that &#39;aisa ho gaya.....vaisa ho gaya.....Isla ye matlab.....uska wo matlab...&#39; This is the reality and you can&#39;t undo it.<br>These are the only reasons that BJP and Modi are becoming more and more powerful and most importantly,  BJP is gaining more and more acceptance among masses psychologically.  You are actually benefitting BJP and Modi.","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'NDTV....you and such other channels and people....you were instigating and encouraging them for this rampage.', 'tones': []}, {'sentence_id': 1, 'text': 'Now it is taking place....now Red Fort and this Delhi city belongs to &#39;only Sikhs&#39;....these so called farmers has almost hijacked and paralyzed Delhi for the ransome and please don&#39;t mince your words or don&#39;t say that &#39;aisa ho gaya.....vaisa ho gaya.....Isla ye matlab.....uska wo matlab...&#39; This is the reality and you can&#39;t undo it.<br>These', 'tones': []}, {'sentence_id': 2, 'text': 'are the only reasons that BJP and Modi are becoming more and more powerful and most importantly,  BJP is gaining more and more acceptance among masses psychologically.', 'tones': [{'score': 0.555116, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.851087, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 3, 'text': 'You are actually benefitting BJP and Modi.', 'tones': [{'score': 0.560098, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.92125, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
Javed Wani,Me Inna khena Chahta hoon jis kisaan ko mara gya ha uski help kre Sabi kisan plzz,"{'document_tone': {'tones': [{'score': 0.506239, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Aabida Dar,What was the purpose of this? Modi government has ruined India.,"{'document_tone': {'tones': [{'score': 0.829888, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'What was the purpose of this?', 'tones': [{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'Modi government has ruined India.', 'tones': []}]}"
A K,"यह टिकैत सहित  किसान के सभी चालीस नेता , दिल्ली में कानून तोड़ने , गुंडागर्दी , हंगामा  , सरकारी सम्पति का नुक्शासन करने और देश के  सम्मान को नुकशान पहुचाने  का पूर्ण जिम्मेदार है । इन सब को  किसान की भलाई से कोई मतलब नही है , केवल अपनी नाजायज जिद्द से ही मतलब है । इन चालीसों नेता पर सबसे पहले ,दिल्ली में सभी तरह के  हंगामा करवाने का कानूनी कारवाई करते हुए  कठोर  से कठोर सजा जरूर होना चाहिए। ये अपनी गुंडागर्दी करवाने की जिमेदारी से भाग नही सकते है । इनके किसान के नाम पर किये हुए आम आदमी को परेशान करने वाले , झूठे औऱ गुंडागर्दी वाले आंदोलन को तुरंत बन्द करवाना चाहिए ।ये सभी अलीबाबा चालीस चोर  वाली  कहानी के गलत 40 आदमी जैसे  ही यह टिकैत सहित  किसान के सभी चालीस नेता , दिल्ली में कानून तोड़ने , गुंडागर्दी , हंगामा  , सरकारी सम्पति का नुक्शासन करने और देश के  सम्मान को नुकशान पहुचाने  का पूर्ण जिम्मेदार है । इन सब को  किसान की भलाई से कोई मतलब नही है , केवल अपनी नाजायज जिद्द से ही मतलब है । इन चालीसों नेता पर सबसे पहले ,दिल्ली में सभी तरह के  हंगामा करवाने का कानूनी कारवाई करते हुए  कठोर  से कठोर फाँसी सजा जरूर होना चाहिए। ये अपनी गुंडागर्दी करवाने की जिमेदारी से भाग नही सकते है । इनके किसान के नाम पर किये हुए आम आदमी को परेशान करने वाले , झूठे औऱ गुंडागर्दी वाले आंदोलन को तुरंत बन्द करवाना चाहिए ।ये सभी अलीबाबा चालीस चोर  वाली  कहानी के गलत 40 आदमी जैसे  ही  है ।",{'document_tone': {'tones': []}}
Monx,Aaj aae nhi apke wo...Ravish..kha chle gae...kha chle gae..wanted Ravish..,{'document_tone': {'tones': []}}
Sisir Mondal,"Great, excellent all credit goes to krisan leaders. They did excellent jobs for country","{'document_tone': {'tones': [{'score': 0.901144, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.962182, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.747663, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Great, excellent all credit goes to krisan leaders.', 'tones': [{'score': 0.920852, 'tone_id': 'joy', 'tone_name': 'Joy'}, {'score': 0.898327, 'tone_id': 'confident', 'tone_name': 'Confident'}, {'score': 0.762356, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'They did excellent jobs for country', 'tones': [{'score': 0.72814, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
naveen reddy,The footage where police were jumping into a drain to save themselves is soo sad,"{'document_tone': {'tones': [{'score': 0.721715, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.532616, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
amazing world,Kya pareshan karri ye govt.aaam insaan ko criminal banaderai,"{'document_tone': {'tones': [{'score': 0.610689, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Kya pareshan karri ye govt.aaam', 'tones': [{'score': 0.652855, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 1, 'text': 'insaan ko criminal banaderai', 'tones': []}]}"
Anonymous,delhi police killed a young farmer boy by headshot who was just going to protest and then destroyed his tractor All this is done to show farmer wrong it&#39;s all politics Video of that farmer boy went viral and then delhi government stopped internet,"{'document_tone': {'tones': [{'score': 0.578137, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.541591, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Sandeep Deep,If u don&#39;t respect independence day then you are not really a farmer... Farmers are behaving like terrorist.. creating violance using tractors is a criminal act ... Should file case against farmers,"{'document_tone': {'tones': [{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Pine Apple,BJP government is going to make record on protects,"{'document_tone': {'tones': [{'score': 0.724236, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
A N U P,So called peacefull protest,"{'document_tone': {'tones': [{'score': 0.610187, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
Paul Correia,No more talks with these so called  leaders who are anti national,{'document_tone': {'tones': []}}
parveen kumar,deep sidhu is a RSS puppet.....sikh are not understanding him,"{'document_tone': {'tones': [{'score': 0.653099, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Parmod Kumar,बहुत ही शर्मनाक घटना भारत के इतिहास में। एक ही धर्म के लोग है किसानों में।?,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Paul Correia,Pls don&#39;t call these people farmers . They are kalistani supporters . The real poor farmers are being made only scrapgoats . Call the army if required . All Indians are with Modiji,"{'document_tone': {'tones': [{'score': 0.799991, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.929128, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Pls don&#39;t call these people farmers .', 'tones': []}, {'sentence_id': 1, 'text': 'They are kalistani supporters .', 'tones': []}, {'sentence_id': 2, 'text': 'The real poor farmers are being made only scrapgoats .', 'tones': [{'score': 0.731532, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 3, 'text': 'Call the army if required .', 'tones': [{'score': 0.970179, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 4, 'text': 'All Indians are with Modiji', 'tones': [{'score': 0.688152, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.961633, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
Ayan indalusi Gamer,Khalistan zindabad......🖕,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Havoc,The only state the government the can&#39;t fool is punjab. The rest of the stats are full of fools and idiots.,"{'document_tone': {'tones': [{'score': 0.648715, 'tone_id': 'anger', 'tone_name': 'Anger'}, {'score': 0.596122, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'The only state the government the can&#39;t fool is punjab.', 'tones': [{'score': 0.620279, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'The rest of the stats are full of fools and idiots.', 'tones': [{'score': 0.747524, 'tone_id': 'anger', 'tone_name': 'Anger'}]}]}"
Shubham Kohale,Bc ye kisan nai balki koi tararist lgre hai.....<br>Aisa koi krta hai ky,{'document_tone': {'tones': []}}
Arzun Music,This is what MODI wanted......VIOLENCE...<br>He is expert in violence..<br>Gujrat riots...<br>Muzaffarpur riots ...<br>Delhi riots..<br>Now here..<br>And many more coming in future..<br><br>M Man<br>O Of<br>D Destroying<br>I India<br><br><br><br>M Man<br>O Of<br>D Dividing <br>I India,{'document_tone': {'tones': []}}
shivraj suryatal,Ye hua kis ki vajah se modi agar milate the krushi mantri milate the batchit karate the to ye nahi hota tha,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
inspire aspire,Khalistan zindabad. Banyae ke pitai,"{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Khalistan zindabad.', 'tones': []}, {'sentence_id': 1, 'text': 'Banyae ke pitai', 'tones': []}]}"
R B Vision 🎥,NDTV aur jihadiyon tumhara khel khatm. Ab supreme court tumko jail bhejega. Aandolan finished 😀😀😀😀😀😀😀👍👍👍👍👍,"{'document_tone': {'tones': [{'score': 0.648554, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'NDTV aur jihadiyon tumhara khel khatm.', 'tones': []}, {'sentence_id': 1, 'text': 'Ab supreme court tumko jail bhejega.', 'tones': []}, {'sentence_id': 2, 'text': 'Aandolan finished 😀😀😀😀😀😀😀👍👍👍👍👍', 'tones': [{'score': 0.670668, 'tone_id': 'joy', 'tone_name': 'Joy'}]}]}"
Arzun Music,M Murdrer<br>O Of<br>D Democratic <br>I India,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Arzun Music,Salio odo Darbar Sahib taata c..hun lal Qila tao na,{'document_tone': {'tones': []}}
Iceman 11,since when did yadav guy become a kisan neta,"{'document_tone': {'tones': [{'score': 0.602982, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Jason coorg,Kush hogaya tu desh baat wali,{'document_tone': {'tones': []}}
M Q,Now the police will plan for Danga &amp; blame farmers,"{'document_tone': {'tones': [{'score': 0.512394, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
sugar cannon,Bjp/rss ke gunde har protest me ghus kr usko dange ka roop dete hain...,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Halala Master,"2 month se hum aur Zee news bol rahae thae ki khalistani infiltration Hui hain farmer protest main lakin Humae aur zee news ko  Andhbhakt aur Godi media  kaha gaya 😬😠 <br><br>Govt . ne in khalistani o ko pehle pakar Kar jail main kyon nahi Dali ? 😡<br><br>Govt. Kya itnae Dino se jhak Mar rahi thi 😠😬 <br>Yeh atankwadi aur jihadi log kabhi Shahin Bagh , Delhi riot ,Bengaluru riot  aur Khalistani flag Lal kila par laga deti hain aur Govt .  kuch nahi Karti aur in jihadio aur atankwadi o  ko Freedom of expression karne deti hain 😠😬😡 <br><br>Thok ta hain Bharat is Govt. Par 😬<br>Lanat hain Amit shah par 😡","{'document_tone': {'tones': []}, 'sentences_tone': [{'sentence_id': 0, 'text': '2 month se hum aur Zee news bol rahae thae ki khalistani infiltration Hui hain farmer protest main lakin Humae aur zee news ko  Andhbhakt aur Godi media  kaha gaya 😬😠 <br><br>Govt .', 'tones': []}, {'sentence_id': 1, 'text': 'ne in khalistani o ko pehle pakar Kar jail main kyon nahi Dali ?', 'tones': []}, {'sentence_id': 2, 'text': '😡<br><br>Govt.', 'tones': []}, {'sentence_id': 3, 'text': 'Kya itnae Dino se jhak Mar rahi thi 😠😬 <br>Yeh atankwadi aur jihadi log kabhi Shahin Bagh , Delhi riot ,Bengaluru riot  aur Khalistani flag Lal kila par laga deti hain aur Govt .', 'tones': []}, {'sentence_id': 4, 'text': 'kuch nahi Karti aur in jihadio aur atankwadi o  ko Freedom of expression karne deti hain 😠😬😡 <br><br>Thok ta hain Bharat is Govt.', 'tones': []}, {'sentence_id': 5, 'text': 'Par 😬<br>Lanat hain Amit shah par 😡', 'tones': []}]}"
Vikas Bhardwaj,Rascal Rubbish is trying to justify in prime time with Rascal Rubbish,"{'document_tone': {'tones': [{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Donny Mathew,"I support farmers at all means, but violence crossed beyond limits that can&#39;t be justified.","{'document_tone': {'tones': [{'score': 0.743104, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.6821, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
,,{'document_tone': {'tones': []}}
supesh tripura,"NDTV apke news channel ko 1 request hai TRIPURA state mein jo 10323 teachers abtak 50 days hogaya naukri ke liye raste main baithi reherahe,,, sarkar ki tarah se abhi bhi koi protinidhi unhone sath baat chit nahi kya,,, apki channel main us khobor ko thura dekhaiye",{'document_tone': {'tones': []}}
Bihar Post,किसान ऐकता जिंदा वाद,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Pravat Chandra Jena,Really shameful....The footage on our Republic day breaks my heart..May everything falls into right place asap..🙏,"{'document_tone': {'tones': [{'score': 0.606229, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.5538, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Shabbir Ahmed,Indian kasan zindabad.. From pakistan,"{'document_tone': {'tones': [{'score': 0.683008, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
Sourav Dey,"Freedom Is Not Given, It Is Taken. Said by Netaji <br>If Government not going to drop the 3 farm it will be dropper buy the farmer. I 100% support farmer.","{'document_tone': {'tones': [{'score': 0.509444, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Freedom Is Not Given, It Is Taken.', 'tones': []}, {'sentence_id': 1, 'text': 'Said by Netaji <br>If Government not going to drop the 3 farm it will be dropper buy the farmer.', 'tones': []}, {'sentence_id': 2, 'text': 'I 100% support farmer.', 'tones': [{'score': 0.568498, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}]}"
Humanity k2@,Kissan to ek mohra hai kch log apna ghatya razneti chmkane k lie kissan or garibo ka use kr rha hai danga krwa kr😢😡😡,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
noopur harsh,..,{'document_tone': {'tones': []}}
BIVASH Chakraborty,😡😡😡😡😡😡<br>Chutiya....Sikh,{'document_tone': {'tones': []}}
Sumit Kumar,Jiske 2bete hote hai unke bichar bhi alag2 hote hai sarkar ko dhyan dena tha,{'document_tone': {'tones': []}}
Chris Tashi,Need communists government for kisan,{'document_tone': {'tones': []}}
Kamlesh singh,Very peaceful protest,"{'document_tone': {'tones': [{'score': 0.989586, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
Bidush Kumar,nowadays we find everything       unprecedent.,"{'document_tone': {'tones': [{'score': 0.882284, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
,,{'document_tone': {'tones': []}}
BIVASH Chakraborty,Shame on sikhs,"{'document_tone': {'tones': [{'score': 0.595191, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
,,{'document_tone': {'tones': []}}
Markhibhai Varotariya,Jai jawan jai kishan salute,{'document_tone': {'tones': []}}
mohanfna,"Govt shud give more Minimum Support Price to farmers from Punjab, because they only are the leaders of farmers in India","{'document_tone': {'tones': [{'score': 0.738494, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.746925, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Jayashekar C,"y does d govt not withdraw d bill unconditionally? if d bill is for farmers n farmers don&#39;t like tis.... WITHDRAW!!!!!!! start d discussion afresh, take farmers into confidence n present d modified bill. No point discussing now if bill is right r wrong....<br><br>Just to recollect, ter were farmers from south, not in this big number protested for months at delhi, jantar mantar..... naked protest, rat eating protest with no violence..... PM n govt did not have tym even to meet them... now its number game..... bigger d farmer number... protest is big n impacting d city.......<br><br>However good d bill may be to farmer... if farmer doesn&#39;t want it.... withdraw.... tis is democracy...... don&#39;t misuse power yaar govt. <br><br>n Still our PM is hidden with no address to d nation..... MANN NAHI HAI BAAT KI?????? govt atrocities in open, but impact of GODI media is so huge on public.....","{'document_tone': {'tones': [{'score': 0.60859, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.579568, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'y does d govt not withdraw d bill unconditionally?', 'tones': [{'score': 0.660207, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, {'sentence_id': 1, 'text': 'if d bill is for farmers n farmers don&#39;t like tis.... WITHDRAW!!!!!!! start d discussion afresh, take farmers into confidence n present d modified bill.', 'tones': [{'score': 0.846754, 'tone_id': 'joy', 'tone_name': 'Joy'}]}, {'sentence_id': 2, 'text': 'No point discussing now if bill is right r wrong....<br><br>Just to recollect, ter were farmers from south, not in this big number protested for months at delhi, jantar mantar..... naked protest, rat eating protest with no violence..... PM n govt did not have tym even to meet them... now its number game..... bigger d farmer number... protest is big n impacting d city.......<br><br>However good d bill may be to farmer... if farmer doesn&#39;t want it.... withdraw.... tis is democracy...... don&#39;t misuse power yaar govt.', 'tones': [{'score': 0.62319, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}, {'sentence_id': 3, 'text': '<br><br>n Still our PM is hidden with no address to d nation..... MANN NAHI HAI BAAT KI?????? govt atrocities in open, but impact of GODI media is so huge on public.....', 'tones': []}]}"
r n,This scuffle has been planned by the government to disrupt the peaceful farmer agitation..its so obvious.,"{'document_tone': {'tones': [{'score': 0.616138, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.6821, 'tone_id': 'confident', 'tone_name': 'Confident'}]}}"
chandergupt apurva,I think the government have become dictatorship. It&#39;s not democratic India where voice of people is heared .<br>Will never again vote for bjp thry are killing farmer the law passed are baberic no debate on it in assembly the Modi has became Hitler,"{'document_tone': {'tones': [{'score': 0.79901, 'tone_id': 'confident', 'tone_name': 'Confident'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'I think the government have become dictatorship.', 'tones': [{'score': 0.801827, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}, {'sentence_id': 1, 'text': 'It&#39;s not democratic India where voice of people is heared .<br>Will', 'tones': []}, {'sentence_id': 2, 'text': 'never again vote for bjp thry are killing farmer the law passed are baberic no debate on it in assembly the Modi has became Hitler', 'tones': [{'score': 0.608282, 'tone_id': 'sadness', 'tone_name': 'Sadness'}, {'score': 0.525926, 'tone_id': 'confident', 'tone_name': 'Confident'}]}]}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Ajit Ray,Aaj malum pada annadatta gaddar bhi hai.,{'document_tone': {'tones': []}}
Monu Kumar,"Kisaan rioters , ye h chutiye annadata from Punjab !!",{'document_tone': {'tones': []}}
Vijay Jourwal,"NDTV भी आज गोदी मीडिया के रूप मैं नज़र आया, शायद ये भी बिक गया",{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Dogesh Sahu,"मैं किसान आंदोलन का विरोध करता हु   जो आज तिरंगा 🇮🇳झंडा  के स्थान पर अपनी  आंदोलन का झंडा फहराया  धिक्कार है मुझे ,और ये जो किसान आंदोलन नही बल्कि राजनीति आंदोलन है ,,,।। हमारे भारत के वीर जवानों को सत सत नमन🙏🙏जय हिन्द, जय भारत 🇮🇳🇮🇳🇮🇳","{'document_tone': {'tones': [{'score': 0.627666, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
,,{'document_tone': {'tones': []}}
Asha Jethwani,👍👍,"{'document_tone': {'tones': [{'score': 0.599399, 'tone_id': 'joy', 'tone_name': 'Joy'}]}}"
Barnali Sutradhar,😟😟😟,"{'document_tone': {'tones': [{'score': 0.812827, 'tone_id': 'fear', 'tone_name': 'Fear'}]}}"
Dheerendra Kumar,62 din aneker ji aapko sadak par rkha jye<br>To aap  ugr hi nhi<br>Pagal ho jaogi,{'document_tone': {'tones': []}}
Shahzad Khalid,Modi is enough for the destruction of India.,"{'document_tone': {'tones': [{'score': 0.702644, 'tone_id': 'anger', 'tone_name': 'Anger'}]}}"
,,{'document_tone': {'tones': []}}
Mohd. Afzal,2020 ka CAA aur NRC jaisa bawal fir replay hua.,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
Ayushman ayurveda Mi life style Healthcare,Yeh sab bjp danga karwati hai,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
AddY SaM,Civil War is Underway 🙄🙄,{'document_tone': {'tones': []}}
Prabal Sinha,That post is for hoisting the Indian flag and no true kisan of our nation  can hoist their flag on that post or even think of it these are anti national pests. Support Farmers not assholes,"{'document_tone': {'tones': [{'score': 0.944929, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'That post is for hoisting the Indian flag and no true kisan of our nation  can hoist their flag on that post or even think of it these are anti national pests.', 'tones': [{'score': 0.676008, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.706668, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'Support Farmers not assholes', 'tones': []}]}"
shubh mishra,Violence should not be endorsed no matter who does it.,"{'document_tone': {'tones': [{'score': 0.842108, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
ramesh jayarajan,As per plan executed farmers been changed to terrorist ...what a masterplan...144 imposed n farmers should return silently ...but still we people remain fools...,"{'document_tone': {'tones': [{'score': 0.655042, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
hollywoodf4u hindi,"Kisan ki htya k jimmedar only modi ji h,,pulwama ,jwan ,,ka or kite dangge. Htya ka jimmedaar only modi ji h","{'document_tone': {'tones': [{'score': 0.670694, 'tone_id': 'analytical', 'tone_name': 'Analytical'}, {'score': 0.884138, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, 'sentences_tone': [{'sentence_id': 0, 'text': 'Kisan ki htya k jimmedar only modi ji h,,pulwama ,jwan ,,ka or kite dangge.', 'tones': [{'score': 0.647986, 'tone_id': 'tentative', 'tone_name': 'Tentative'}]}, {'sentence_id': 1, 'text': 'Htya ka jimmedaar only modi ji h', 'tones': [{'score': 0.660937, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}]}"
VIKAS,Don&#39;t  be  afraid<br>Government is responsible  for this incident <br>I feel they loose their patience,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
,,{'document_tone': {'tones': []}}
kisan. kisan zindabad,Delhi mey aag 26 jan ko jo upaddraw huva hai wo ranga billa ka hath hai ..<br>Upaddarvi kisan nhi hai,{'document_tone': {'tones': []}}
कलम की चीत्कार,"शांति, सद्भाव, प्रेम और विश्वास।<br>हर ग़रीबों का बस एक है आस।<br>भूलें मत हम सब एक थे और हैं,<br>इसलिए कभी किसी को मत करें निराश।।<br>कृपया मुझे सब्सक्राइब करें ताकि मैं अपनी बातें कविताओं के माध्यम से रख सकूं 🙏🙏",{'document_tone': {'tones': []}}
kisan. kisan zindabad,Kisan kisan aikta ZINDABAB..,{'document_tone': {'tones': []}}
Shakuntala Mohan,Only  mr your are culprit,"{'document_tone': {'tones': [{'score': 0.687768, 'tone_id': 'analytical', 'tone_name': 'Analytical'}]}}"
Shakuntala Mohan,It’s not fair mr yogandar yady   you only culprit,{'document_tone': {'tones': []}}
Hector Edmondson,Shame modi shame,"{'document_tone': {'tones': [{'score': 0.589821, 'tone_id': 'sadness', 'tone_name': 'Sadness'}]}}"
