,message,created_time,sentiment
214,"['look', 'like', 'didnt', 'learn', 'anything', 'chichore']",2020-06-14T09:37:33+0000,0.0
215,"['sad', 'news', 'may', 'soul', 'rest', 'peace']",2020-06-14T09:37:42+0000,-0.5
216,"['vex', 'modi', 'maybbe']",2020-06-14T09:38:02+0000,0.0
217,"['oh', 'sad', 'please', 'personality', 'always', 'give', 'positive', 'vibe', 'one', 'know', 'carry', 'inside', 'rip', 'beautiful', 'soul']",2020-06-14T09:38:05+0000,0.19242424242424241
218,['rip'],2020-06-14T09:38:16+0000,0.0
219,"['oh', 'charm', 'actor']",2020-06-14T09:38:21+0000,0.0
220,['rip'],2020-06-14T09:38:31+0000,0.0
221,"['really', 'sad']",2020-06-14T09:38:44+0000,-0.5
222,"['ali', 'raza', 'cheema', 'he', 'sikh', 'obvious']",2020-06-14T09:38:47+0000,0.0
223,"['may', 'soul', 'rest', 'peace']",2020-06-14T09:38:51+0000,0.0
224,"['last', 'visit', 'indian', 'jammu', 'kashmir', 'brutatlity', 'saw', 'indian', 'occupy', 'force', 'get', 'depression', 'finally', 'hang', 'likewise', 'many', 'indian', 'army', 'official']",2020-06-14T09:38:59+0000,0.16666666666666666
225,"['rip', 'sushant', 'singh', 'rajput']",2020-06-14T09:39:06+0000,0.0
226,"['happy', 'porki']",2020-06-14T09:39:09+0000,0.8
227,"['unbelievablelife', 'preciousi', 'request', 'everyone', 'plz', 'take', 'care', 'life', 'think', 'family']",2020-06-14T09:39:14+0000,0.0
228,"['oh', 'godsuch', 'cruel', 'decision', 'take', 'man', 'teach', 'u', 'much', 'chichore', 'painful']",2020-06-14T09:39:16+0000,-0.5
229,"['wasuli', 'jhanam']",2020-06-14T09:39:17+0000,0.0
230,"['sarfaraz', 'ne', 'dhoka', 'diya']",2020-06-14T09:39:21+0000,0.0
231,"['unplanned', 'lockdown', 'modi']",2020-06-14T09:39:22+0000,0.0
232,"['sd', 'bad', 'news']",2020-06-14T09:39:23+0000,-0.6999999999999998
233,"['good', 'news', 'he', 'successfully', 'reach', 'hell']",2020-06-14T09:39:45+0000,0.725
234,"['oh', 'heart', 'wrench', 'condolence', 'family', 'rest', 'peace']",2020-06-14T09:39:58+0000,0.0
235,"['aishwrya', 'rajput', 'doesnt', 'matter', 'religion']",2020-06-14T09:40:01+0000,0.0
236,"['bro', 'love']",2020-06-14T09:40:12+0000,0.5
237,"['waseem', 'ali', 'funny', 'please', 'act', 'humane']",2020-06-14T09:40:19+0000,0.25
238,"['aise', 'bede', 'actor', 'take', 'big', 'amount', 'loan', 'market', 'dont', 'give', 'back', 'might', 'do', 'suside']",2020-06-14T09:40:19+0000,0.0
239,"['waseem', 'ali']",2020-06-14T09:40:20+0000,0.0
240,['oh'],2020-06-14T09:40:21+0000,0.0
241,"['numan', 'arif', 'see', 'brutality', 'pak', 'army', 'baluchistan', 'kashmir']",2020-06-14T09:40:25+0000,0.0
242,"['junaid', 'khan', 'hey', 'animal', 'go', 'die', 'rot', 'hell']",2020-06-14T09:40:31+0000,0.0
243,"['gourab', 'partho']",2020-06-14T09:40:41+0000,0.0
244,"['commit', 'suicide', 'set', 'right', 'example', 'future', 'generation']",2020-06-14T09:40:49+0000,0.14285714285714285
245,"['aishwrya', 'rajput', 'excellent', 'actor', 'example', 'others']",2020-06-14T09:40:50+0000,1.0
246,"['look', 'madarchods']",2020-06-14T09:41:02+0000,0.0
247,"['oh', 'god']",2020-06-14T09:41:14+0000,0.0
248,"['omg', 'he', 'real', 'gem', 'outstanding', 'actor', 'great', 'job', 'pk', 'dhoni', 'movie', 'whats', 'happen', 'oh', 'god', 'unbelevaible']",2020-06-14T09:41:27+0000,0.5
249,"['nitish', 'singh', 'pangtey', 'wear', 'lundian', 'army', 'uniform', 'gayhind']",2020-06-14T09:41:29+0000,0.0
250,['omg'],2020-06-14T09:41:31+0000,0.0
251,"['money', 'n', 'worldly', 'pleasure', 'would', 'cause', 'mental', 'peace', 'n', 'happiness', 'routine', 'happen', 'say', 'likewise', 'case', 'elite', 'class', 'could', 'dream', 'never', 'accomplish', 'conclusion', 'le', 'always', 'verily', 'heart', 'find', 'peace', 'remembrance', 'allah', 'swt', 'rip', 'allahu', 'akbar']",2020-06-14T09:41:33+0000,0.3
252,"['abey', 'haram', 'ki', 'paidaishbhonk', 'mat', 'idhar']",2020-06-14T09:41:36+0000,0.0
253,['ok'],2020-06-14T09:41:46+0000,0.5
255,"['people', 'go', 'treatment', 'hospital', 'something', 'happen', 'guy', 'kill', 'sake', 'selfish', 'people', 'kill', 'themself', 'call', 'selfish']",2020-06-14T09:41:59+0000,-0.5
254,"['oooh', 'sad']",2020-06-14T09:41:59+0000,-0.5
256,"['whats', 'reason']",2020-06-14T09:42:02+0000,0.0
257,"['heartbreaking', 'news', 'nothing', 'worse', 'could', 'happen', 'year', 'love', 'u', 'sushant', 'may', 'soul', 'rest', 'peace']",2020-06-14T09:42:03+0000,0.04999999999999999
258,['rip'],2020-06-14T09:42:13+0000,0.0
259,['shock'],2020-06-14T09:42:16+0000,0.0
260,"['bollywood', 'come', 'big', 'question', 'mark', 'kind', 'mythical', 'lifemythical', 'glamour', 'mythical', 'love', 'give', 'spread', 'negativity', 'real']",2020-06-14T09:42:22+0000,0.325
261,"['unbelievable', 'news', 'sad', 'hear']",2020-06-14T09:42:23+0000,-0.375
262,"['im', 'really', 'sad', 'hear', 'disturb', 'news', 'incredible', 'rise', 'actor', 'bollywood', 'film', 'industry', 'rip']",2020-06-14T09:42:25+0000,0.2
263,"['rest', 'peace']",2020-06-14T09:42:30+0000,0.0
264,"['ali', 'raza', 'cheema', 'support', 'freedom', 'movement', 'sikh']",2020-06-14T09:43:00+0000,0.0
265,"['ranki', 'dutta', 'worst', 'year']",2020-06-14T09:43:22+0000,-1.0
267,['rip'],2020-06-14T09:43:24+0000,0.0
266,"['cheryll', 'sylvester']",2020-06-14T09:43:24+0000,0.0
268,['rip'],2020-06-14T09:43:28+0000,0.0
269,"['absolutely', 'sadden', 'man', 'star', 'chhichhore', 'movie', 'beautifully', 'deal', 'battle', 'suicidal', 'think', 'never', 'know', 'person', 'go', 'rip', 'sushant', 'singh', 'rajput']",2020-06-14T09:43:30+0000,0.525
270,"['many', 'young', 'people', 'look', 'bollywood', 'star']",2020-06-14T09:43:34+0000,0.3
271,"['numan', 'arif', 'wear', 'porki', 'army', 'terrorist', 'hope', 'another', 'plane', 'crash']",2020-06-14T09:43:36+0000,0.0
272,['sad'],2020-06-14T09:43:45+0000,-0.5
273,"['deepest', 'sympathy', 'condolence', 'go', 'family', 'sad', 'know', 'leave', 'early', 'maymay', 'god', 'give', 'eternal', 'peace', 'solely', 'miss', 'fan', 'film', 'fraternity', 'rest', 'peace', 'sushant', 'shock', 'sadden']",2020-06-14T09:43:51+0000,-0.2
274,"['rip', 'heartbreaking']",2020-06-14T09:43:56+0000,0.0
275,"['dont', 'think', 'commit', 'sucide', 'cbi', 'investigation', 'do']",2020-06-14T09:43:59+0000,0.0
276,"['rip', 'shock', 'news', 'pakistan']",2020-06-14T09:44:01+0000,0.0
277,"['rip', 'heart', 'break', 'news']",2020-06-14T09:44:03+0000,0.0
278,['rip'],2020-06-14T09:44:04+0000,0.0
279,['rip'],2020-06-14T09:44:05+0000,0.0
280,['rip'],2020-06-14T09:44:10+0000,0.0
281,"['clearly', 'murder', 'case']",2020-06-14T09:44:13+0000,0.10000000000000002
282,"['miss', 'man']",2020-06-14T09:44:17+0000,0.0
283,['rip'],2020-06-14T09:44:23+0000,0.0
284,"['cant', 'belive', 'shock', 'rip']",2020-06-14T09:44:31+0000,0.0
285,['heartbreakingrip'],2020-06-14T09:44:46+0000,0.0
286,"['deepest', 'heartfelt', 'condolence', 'family']",2020-06-14T09:44:50+0000,0.0
287,"['want', 'investigation']",2020-06-14T09:44:55+0000,0.0
288,"['asia', 'noor', 'yes']",2020-06-14T09:44:57+0000,0.0
289,['know'],2020-06-14T09:45:11+0000,0.0
290,"['sad', 'disturb', 'newsrest', 'peace']",2020-06-14T09:45:15+0000,-0.5
291,"['unbelievable', 'news', 'rip']",2020-06-14T09:45:20+0000,-0.25
292,['possible'],2020-06-14T09:45:25+0000,0.0
293,"['mental', 'health', 'important', 'come', 'role', 'family', 'friend', 'never', 'know', 'person', 'go', 'share', 'dear', 'one', 'rip']",2020-06-14T09:45:28+0000,0.15000000000000002
294,"['nohe', 'cant', 'commit', 'suicidehe', 'strong', 'mani', 'think', 'murder']",2020-06-14T09:45:30+0000,0.4333333333333333
295,"['ali', 'raza', 'cheema', 'time', 'eventually', 'reveal', 'truth']",2020-06-14T09:45:32+0000,0.0
296,"['nitish', 'singh', 'pangtey', 'shame', 'must', 'burn', 'hell']",2020-06-14T09:45:36+0000,0.0
