Name,Comment,Time,Likes,Reply Count,Reply Author,Reply,Published,Updated
,,,,,A Lovely Singh,@Mr Doge mujhe to tu lg raha,2021-01-29T04:42:03Z,2021-01-29T04:42:03Z
,,,,,A Lovely Singh,"Modi sabse bharash neta,,,,tiranga se khud paseena pochta hai,26 January pe bjp ka jhnda lehraa rahe hain,,,, laal kile ae tiranga kisi ne bhi nhi utara,,,,ye godi media zee news, aaj tak vale chutiya bna rahe logo ko...",2021-01-29T04:42:12Z,2021-01-29T04:42:12Z
,,,,,Kamaljit Kaur,"Jab sikh rejiment ko yehi nishan sahib de kar border pe bhej te ho marne k liye tab kisi to koi etrazz nai hota. <br><br>Jab sikho ne 94% kubania de kar azadi dilai hai to unke nishan sahib k liye etni tang dili??... God... mana k mudde se bhatak gaye kush log... aj jab oposition ko parliment me nai jane diya... to sab se bada apman to vo hai desh ka...vo kisi ko nai dikh raha<br>Kaya tufaan aa gaya, laga b diya to...pakistan ja china ka jhanda to nai tha !!! Baki sab bi  laga lo apna apna.. vase b to barat vibinta ka desh hai... kaya  pareshani hai.... bus bawal karna hota hai har baat pe... baat to kanoon radd hone ki hai, jo vahi ki vahi khadi hai...<br><br>Thoda sa dimag or dil b khol lijiye bharat mahan k logo...",2021-01-29T11:43:19Z,2021-01-29T11:57:34Z
,,,,,A Lovely Singh,@Kamaljit Kaur 👍🏻👍🏻 right,2021-01-29T12:51:47Z,2021-01-29T12:51:47Z
Rajeev Ranjan,"Love you kissan, mere desh ki saan",2021-01-27T01:38:20Z,1,0,,,,
TS Gaming,Kitna jhoot Bolta hai yaar Indian media keh rha hai bharwa police me kuch nhi Kya ye Indian police insaan nhi hai,2021-01-27T01:12:01Z,0,0,,,,
BLUERAY1611,STOP calling these hooligans anti-national eliments as farmers.,2021-01-27T00:55:40Z,1,0,,,,
Sarbjeet Singh,People should not fear modi shah learn from Khalsa ji,2021-01-26T23:59:31Z,0,0,,,,
Roshan Crasta,Respect farmers..,2021-01-26T23:05:02Z,0,0,,,,
Ashutosh Sharma,"Nidhi ma&#39;am, disappointed with your inaccurate reporting. Tiranga was thrown away (I m sure you also saw the video) and some other flag was hosted.<br>Be honest and share accurate information, whatever happened today was shameful for entire country. <br>Jai Hind 🙏🇮🇳",2021-01-26T23:04:50Z,1,0,,,,
Neise Angami,"This is all because of Modi....if he is a PM of india where is he hidding,come out n speak as a PM of India",2021-01-26T22:35:40Z,2,0,,,,
Neise Angami,Where is Modi....where is modi hiding as the farmer suffer like an animal...,2021-01-26T22:32:42Z,1,0,,,,
Naveen Chopra,"Ye Jin Mandi walon ki Naukri khatm Karne ko bicholiyon Ka ant bta ke celebrate kr the Hain na IT cell wale, Bhai wo jb berojgaar huye to tumhein hi competition denge, aaj agar 5 rs mil rhe hain to kl party wale 2 rs denge, ye bolkar ki aur bahut Hain tumhare Jaise berozgar. Berozgari badh rhi hai, he taraf desh ki Sarkar kharcha km kr rhi hai taaki ambani pe tax km lage. <br>Jio main Naukri krke ek bhi employee BSNL jitni salary le le to baat karenge. BSNL ko Sarkar me dubo Diya, aaj bade Khush ho jio use krke, kitni Naukri khatm hui hain andaza hai?<br>Aur Punjab Haryana main hi virodh kyu hai, iska Karan hai ki Sarkar sirf inhi se seedha rice wheat khareed ti hai; baaki to pehle se Jo modiji keh rhe the ki private market main bechte Hain. Konsa kisan ameer hai aaj? Kiska hit Hoga in 3 kanoon se? Bs ek Baar hogi Mandi band hongi, Sarkar Ka kharch km hoga, Naukri km Hongi aur ambani ji se tax km legi government. Yahi funda hai. Aaj Ka nhi peechhle 20 Saal se chal rha hai, lekin pichhle 6 Saal main to bilkul nanga naach.",2021-01-26T22:12:27Z,0,0,,,,
Baljit Sandhu,Thanks Nidi  from California,2021-01-26T22:03:47Z,4,0,,,,
Halima Kadir,RIGHT  ESPIK  GOOD LIFE,2021-01-26T22:00:26Z,0,0,,,,
