,Reply,sentiment
890,"['mean', 'hindu', 'come', 'u']",-0.3125
891,"['u', 'r', 'ba']",0.0
892,"['indeginous', 'r', 'hindu']",0.0
893,['paisa'],0.0
894,"['tujhe', 'shayad', 'pata', 'nahi', 'par', 'sabse', 'pehle']",0.0
895,"['musalmaan', 'aur', 'isai', 'brahman', 'baney']",0.0
896,"['tum', 'kahan', 'se', 'aye', 'kya', 'history', 'hai', 'tumhari', 'bata', 'du', 'kya']",0.0
897,['bhagwaan'],0.0
898,"['tere', 'ra', 'p']",0.0
899,"['agar', 'adivasi', 'hindu', 'hain', 'toh', 'sanskrit', 'mein', 'kya', 'bolte', 'hain']",0.0
900,"['mean', 'adivasi', 'pretend', 'care', 'adivasi', 'community', 'misguide', 'destroy', 'adivasi', 'identity', 'tradition', 'culture', 'utilize', 'gain', 'idiological', 'political', 'agenda']",-0.1708333333333333
901,"['u', 'hindu']",0.0
902,['chomu'],0.0
903,"['modi', 'ke', 'tatte']",0.0
904,"['cant', 'answer', 'question']",0.0
905,['logic'],0.0
906,['propaganda'],-0.1
907,"['comment', 'u']",0.0
908,['lodu'],0.0
909,['balaaat'],0.0
910,['kaariiii'],0.0
911,['dharm'],0.0
912,['tera'],0.0
913,"['dobara', 'comment', 'kiya']",0.0
914,"['toh', 'list', 'bata', 'dunga']",0.0
915,"['ab', 'sirf', 'teri']",0.0
916,['amma'],0.0
917,['choo'],0.0
918,"['de', 'gi']",0.0
919,"['quot', 'quot']",0.0
920,"['gamer', 'agar', 'fenku', 'jebkatra', 'agar', 'koi', 'kaam', 'kaa', 'hotta', 'tohh', 'ghar', 'se', 'nahi', 'bhgatee', 'gharwalee', 'es', 'anpar', 'chor', 'choukidar', 'koo']",0.0
921,"['father', 'humanity']",0.0
922,"['shame', 'bjp', 'government', 'torcherd', 'poor', 'old', 'man']",-0.15000000000000002
923,"['kuch', 'bhi', 'hoaayega', 'tau', 'modi', 'hihahahhaha']",0.0
924,"['kill', 'father', 'countryso', 'kill', 'father', 'adivasis', 'big', 'deal', 'themreal', 'sanatan', 'dharam', 'sarvam', 'brahmamayam', 'god', 'e', 'v', 'e', 'r', 'n', 'e']",0.0
925,"['ricebag', 'convert', 'convert', 'people', 'call', 'activist']",0.0
926,['gamer'],0.0
927,['k'],0.0
928,"['sanju', 'b', 'good', 'admission', 'incompetence', 'narendra', 'modiyou', 'must', 'belong', 'bimaru', 'gloat', 'election', 'incompetent', 'pm', 'true', 'desh', 'bhakt', 'would', 'wish', 'let', 'along', 'gloat', 'country', 'incapable', 'leader']",0.2333333333333333
929,"['sanju', 'b', 'jail', 'mein', 'aaayega']",-0.1
930,"['sumba', 'jumba', 'rice', 'bag', 'convert', 'explain']",0.0
931,"['sumba', 'jumba', 'oye', 'woh', 'protestant', 'logo', 'ka', 'kaam', 'hein', 'know', 'difference', 'two', 'church', 'shut', 'mouth']",0.0
932,"['want', 'dead']",-0.2
933,"['like', 'burhan', 'wani', 'call', 'poor', 'son']",-0.4
934,"['fernandes', 'need', 'stop', 'yap', 'roman', 'catholic', 'openly', 'support', 'conversion', 'many', 'mission', 'unsuccessful', 'make', 'join', 'naxals', 'communist', 'move', 'freely', 'forest', 'area', 'stand']",0.225
935,"['sanju', 'b', 'jaega', 'toh', 'modi', 'hee', 'hahahaha']",0.2
936,"['father', 'adivasi', 'agenda', 'conversation', 'community', 'use', 'govt', 'system']",0.0
937,"['kyer', 'sanghion', 'kee', 'ragon', 'mee', 'hee', 'deshdrohi', 'gaddari', 'hee', 'angrejon', 'kaa', 'dalle', 'muafiveer', 'swerkar', 'kee', 'tarah']",0.0
938,"['tj', 'p', 'yeah', 'like', 'pragya', 'sadhvi', 'r', 'nationalist', 'modi', 'fakeer', 'desh', 'bhakt']",0.0
939,"['fernandes', 'fine', 'comment']",0.4166666666666667
940,"['hey', 'mother']",0.0
941,"['f', 'k', 'e', 'r']",0.0
942,"['adivasi', 'hindu']",0.0
943,"['want', 'tell', 'hindu', 'god', 'history']",0.0
944,['yes'],0.0
945,"['mean', 'fool', 'even', 'aware', 'many', 'sub', 'cast', 'adivasi', 'ancestor', 'convert', 'food', 'money', 'check', 'dna', 'also', 'hindu']",0.14583333333333334
946,"['sumba', 'jumba', 'abey', 'chomu']",0.0
947,"['sumba', 'jumba', 'rice', 'bag']",0.0
948,"['sumba', 'jumba', 'bossdk']",0.0
949,"['sumba', 'jumba', 'proof']",0.0
950,"['sumba', 'jumba', 'moot']",0.0
951,"['sumba', 'jumba', 'piyega']",0.0
952,"['heart', 'n', 'eye', 'openwide', 'eye', 'openwide', 'think', 'problem', 'stain', 'swamy', 'death', 'hinduism', 'get', 'opportunity']",0.0
953,"['glad', 'ancestor', 'convert', 'true', 'god']",0.425
954,"['unlike', 'idol', 'god', 'destroy', 'destroy']",-0.2
955,"['sanju', 'b', 'imaan', 'jo', 'thera', 'hahahahahaha']",0.0
956,"['bos', 'dk']",0.0
957,"['ab', 'tere', 'hindu', 'dharm', 'ki', 'pol', 'kholta', 'hu']",0.0
958,"['tera', 'ek', 'bhagwaan', 'hai']",0.0
959,"['tejashree', 'andh', 'bhakt', 'ji', 'aap', 'please', 'republic', 'tv', 'ke', 'saamne', 'remote', 'thaam', 'kar', 'baithiye', 'yahan', 'comment', 'section', 'mein', 'aapki', 'pratibha', 'khil', 'nahi', 'rahi', 'hai']",-0.1
960,"['sulagana', 'biswas', 'brutal', 'dude']",-0.875
961,"['mawo', 'supporter', 'frnd', 'naxali']",0.0
962,"['jai', 'hind', 'andhbhakt', 'modi', 'jumla']",0.0
963,"['jai', 'hind', 'ha', 'tera', 'chacha', 'b', 'hi', 'tumko', 'b', 'jail', 'dalna', 'padega', 'andhbhakt']",-0.1
964,"['lol', 'puncturewalas', 'love', 'isi']",0.65
965,"['mid', 'age', 'crisis', 'aur', 'sunaavooo', 'mutri', 'piya', 'ki', 'nhi']",0.0
966,"['mid', 'age', 'crisis', 'u', 'need', 'treatment', 'c', 'pshychatric']",0.0
967,"['china', 'cruel', 'visit', 'uighur', 'camp']",-1.0
968,['ki'],0.0
969,"['know', 'guy', 'celebrate']",0.0
970,"['manjula', 'shanmugasundaram']",0.0
971,['true'],0.35
972,"['true', 'om', 'shanti']",0.35
973,['true'],0.35
974,"['ki', 'ko', 'keh', 'reho', 'ho', 'ye', 'log', 'gungybehre', 'merciless', 'hai', 'kal', 'phir', 'election', 'hongy', 'kuchh', 'paiso', 'se', 'bikenge', 'kuchh', 'hindu', 'muslim', 'ke', 'liye', 'i', 'merciless', 'party', 'ko', 'vote', 'denge', 'log', 'jee', 'rehe', 'hai', 'lekin', 'inko', 'atma', 'mar', 'chuki', 'hai']",-0.7
975,"['manjula', 'shanmugasundaram', 'guysbut', 'demon', 'spawn', 'evil', 'demon', 'obviously', 'celebrate', 'undestand', 'make', 'martyr', 'innocent', 'blood', 'call', 'god', 'u']",-0.16666666666666666
976,"['mr', 'gaya', 'ek', 'dalal', 'dharam', 'parivartan', 'karane', 'wala', 'chalo', 'kalyug', 'main', 'kuch', 'acha', 'hua']",0.16666666666666666
977,"['dilip', 'kumar']",0.0
978,"['vijay', 'yadav', 'nafrat', 'se', 'tum', 'bhare', 'ho', 'aur', 'ye', 'cristianity', 'wale', 'bhare', 'hai', 'isi', 'liye', 'logo', 'ka', 'dharm', 'parivartan', 'karate', 'hai', 'hindu', 'main', 'koi', 'yesa', 'dharam', 'parivartan', 'nahi', 'karata', 'aur', 'ager', 'jab', 'sab', 'ek', 'hai', 'phir', 'kisi', 'ka', 'dharam', 'kyu', 'pariwartan', 'kiya', 'jata', 'hai', 'garib', 'hai']",0.16666666666666666
979,"['vijay', 'yadav', 'mujhe', 'itna', 'pata', 'hai', 'muslim', 'ho', 'ya', 'cristianity', 'ye', 'log', 'duniya', 'main', 'sirf', 'religion', 'ka', 'company', 'khol', 'kr', 'apna', 'dhandha', 'kr', 'rahe', 'hai', 'aur', 'kuch', 'nahi', 'thoo']",0.16666666666666666
980,"['dilip', 'kumar']",0.0
981,"['vijay', 'yadav', 'tumhara', 'baat', 'bhi', 'sahi', 'hai', 'jaati', 'ke', 'naam', 'pe', 'bahut', 'bura', 'hua', 'hai', 'aur', 'hota', 'hai', 'pr', 'ab', 'ye', 'sab', 'kam', 'hota', 'ja', 'raha', 'hai', 'sabse', 'jaruri', 'baat', 'dharam', 'pure', 'duniya', 'ke', 'manao', 'jati', 'ke', 'liye', 'ek', 'hi', 'hota', 'hai', 'dharam', 'tera', 'mera', 'nahi', 'hota', 'muslim', 'cristian', 'sikh']",0.21428571428571427
982,"['vijay', 'yadav', 'bhai', 'main', 'bhi', 'garib', 'choti', 'jati', 'ka', 'hu', 'humlogo', 'pe', 'bahut', 'bura', 'hua', 'hai', 'pr', 'jisne', 'kiya', 'unse', 'dusmani', 'hai', 'sanatan', 'se', 'nahi', 'kisi', 'ka', 'baap', 'mujhe', 'mere', 'family', 'ko', 'sanatan', 'se', 'nahi', 'nikal', 'sakat']",-0.16666666666666669
983,"['dilip', 'kumar', 'tujh', 'jaise', 'bhediyo', 'ka', 'number', 'bhi', 'aayega', 'jo', 'chaurasi', 'saal', 'ke', 'buddho', 'ko', 'maar', 'ke', 'chain', 'paate', 'hain']",0.0
984,"['dilip', 'kumar', 'koi', 'kahin', 'apni', 'marzi', 'se', 'dharam', 'badalta', 'hai', 'tereko', 'kya', 'khujili', 'hoti', 'hai', 'aur', 'kyun', 'tu', 'toh', 'apna', 'dharam', 'nahi', 'badal', 'raha', 'na', 'tu', 'apne', 'mein', 'reh', 'tereko', 'kya', 'problem', 'hai', 'tune', 'sabke', 'dharm', 'ka', 'theka', 'le', 'rakha', 'hai']",0.0
985,"['dilip', 'kumar', 'tujhe', 'pata', 'hai', 'na', 'dr', 'bhim', 'rao', 'ambedkar', 'ji', 'ne', 'bhi', 'apna', 'dharam', 'badla', 'thabuddhist', 'ban', 'gaye', 'hindu', 'hona', 'unhe', 'itna', 'bekaar', 'laga', 'ki', 'wo', 'aur', 'lakh', 'logo', 'ne', 'ek', 'saath', 'buddhism', 'mein', 'convert', 'ho', 'gaye', 'r', 'rehman', 'toh', 'neechi', 'jaati', 'ka', 'tha', 'bhi', 'nahi', 'apni']",0.0
986,"['dilip', 'kumar', 'aur', 'rev', 'stan', 'convert', 'kar', 'rahe', 'logo', 'ko', 'ye', 'kaise', 'sach', 'hua', 'wo', 'sirf', 'ek', 'human', 'right', 'activist', 'ye', 'conversion', 'wala', 'jhooth', 'failake', 'stan', 'swamy', 'ko', 'un', 'tribals', 'ki', 'help', 'karne', 'se', 'roka', 'taaki', 'wo', 'tribals', 'gareeb', 'ke', 'gareeb', 'hi', 'rahe', 'tabhi', 'toh', 'anpad', 'g']",0.14285714285714285
987,"['sanjay', 'singha', 'pehle', 'ye', 'baat', 'iskam', 'nam', 'main', 'swamy', 'kaha', 'se', 'aa', 'gaye', 'pehli', 'ye', 'bata', 'mulla', 'kyu', 'nahi', 'aya']",0.16666666666666666
988,"['dilip', 'kumar', 'kahin', 'kabhi', 'kisi', 'islamist', 'ko', 'aise', 'sadachaari', 'karte', 'dekha', 'hai', 'humesha', 'isaai', 'hi', 'paropkar', 'karne', 'aate', 'hain', 'kisi', 'na', 'kisi', 'ngo', 'ke', 'dwara']",0.0
989,"['dilip', 'kumar', 'wo', 'south', 'indian', 'south', 'mein', 'aksar', 'ye', 'naam', 'use', 'hota', 'hai', 'chahe', 'hindu', 'ho', 'ya', 'isaai', 'muslim', 'har', 'praant', 'mein', 'ek', 'jaisanaamhi', 'rakhte', 'hain']",0.0
990,"['sanjay', 'singha', 'cristianity', 'ke', 'baare', 'main', 'padha', 'hai', 'kabhi', 'kitna', 'gandagi', 'hai', 'logo', 'main']",0.16666666666666666
991,"['sanjay', 'singha', 'apna', 'telegram', 'number', 'send', 'kr', 'baat', 'karna', 'hai']",0.0
992,"['dilip', 'kumar', 'abe', 'rehne', 'de', 'na', 'logo', 'jaise', 'bhi', 'rehna', 'hai', 'usse', 'kya', 'lena', 'dena', 'bus', 'kisi', 'ke', 'saath', 'aise', 'atyachaar', 'nahi', 'hona', 'chahiye', 'wahi', 'baat', 'hai']",0.0
993,"['chup', 'chamche']",0.0
994,"['mid', 'age', 'crisis', 'tere', 'ghar', 'se', 'bhi', 'koi', 'jaldi', 'upar', 'jaye']",0.0
995,"['rahim', 'say', 'aise', 'mat', 'bol', 'nahi', 'koi', 'tere', 'ghar', 'se', 'hi', 'chale', 'jaega']",0.0
996,"['rahim', 'say', 'kyu', 'gandu', 'logo', 'ko', 'reply', 'krte', 'ho', 'yeh', 'sale', 'free', 'jo', 'bacha', 'hua', 'cell', 'hai', 'uski', 'last', 'saasein', 'lee', 'rhe', 'hai', 'inka', 'kasoor', 'nai', 'hai', 'inke', 'papa', 'bjp', 'wale', 'yehi', 'kuch', 'palle', 'hai', 'inke', 'toh', 'yehi', 'gandh', 'bollenge', 'kyu', 'apni', 'zuban', 'gandhi', 'krte', 'ho', 'inn', 'fudduon']",0.2
997,"['hindu', 'rastra', 'modi', 'mumkin', 'jai', 'modi', 'jai', 'bjp']",0.0
998,"['satish', 'kumar', 'dekho', 'gobar']",0.0
999,"['u', 'nothing', 'short', 'coldblooded', 'murder', 'union', 'govt', 'argument', 'excuse', 'remove', 'blood', 'hand', 'empty', 'rhetoric', 'well', 'word', 'speech', 'cover', 'truth', 'justice', 'eventually', 'triumph']",-0.05000000000000001
1000,"['satish', 'kumar', 'tu', 'din', 'kitna', 'baar', 'gobar', 'khata', 'hai', 'rupee', 'cell']",0.0
1001,"['jaspreet', 'chahal', 'abbey', 'saale', 'aaj', 'hindu', 'ko', 'hi', 'apna', 'dushman', 'bana', 'liye', 'tum', 'aalo', 'hi', 'rahoge']",0.0
1002,"['ashwin', 'beck', 'arey', 'ye', 'bakwas', 'aadmi', 'satish', 'kumar', 'jaise', 'log', 'k', 'upar', 'comment', 'maat', 'krofaltu', 'log', 'hai', 'ye', 'sb']",0.0
1003,"['god', 'excuse', 'help', 'feel', 'better', 'failure', 'earth']",0.04444444444444443
1004,"['india', 'lose', 'son', 'india', 'murder', 'son', 'india']",0.0
1005,"['jam', 'bond', 'never', 'mind', 'fr', 'already', 'saint', 'heaven']",0.0
1006,"['fernandes', 'mind', 'fr', 'stan', 'fight', 'adivasi', 'right', 'life', 'cause', 'forget', 'die']",0.2857142857142857
1007,"['shelldie', 'innocent', 'eye', 'god', 'care', 'government', 'thank', 'lord', 'gift', 'fr', 'stan', 'swamy']",0.5
1008,"['shelldie', 'yes', 'jesuit', 'commit', 'continue', 'mission', 'fr', 'swamy']",0.0
1009,"['stan', 'swamy', 'afzal', 'guru', 'burhan', 'wani', 'ajmal', 'kasab', 'pay', 'price', 'minority', 'fascist', 'country']",0.0
1010,"['tj', 'p', 'leave', 'country', 'else', 'pay', 'price']",0.0
1011,"['india', 'son', 'joke', 'history']",0.0
1012,"['tj', 'p', 'bro', 'mix', 'name', 'please', 'demean', 'late', 'father', 'stan', 'swamy']",-0.3
1013,"['ha', 'ha', 'trust', 'r', 'amp', 'vote', 'bjp']",0.0
1014,"['rohit', 'suryavanshi', 'haha', 'saffron', 'joke', 'time', 'people', 'like', 'vote', 'underwear', 'clan', 'even', 'bigger', 'joke', 'hahahahhaha']",0.1
1015,"['jam', 'bond', 'ek', 'dharam', 'parivartan', 'karane', 'wala', 'dalal', 'chala', 'gaya']",0.0
1016,"['dharam', 'parivartan', 'karane', 'wala', 'dalal', 'mr', 'gaya']",0.0
1017,"['rohit', 'suryavanshi', 'tm', 'v', 'eak', 'india', 'k', 'beta', 'ho', 'kya', 'ye', 'mazak', 'hai']",0.0
1018,"['dilip', 'kumar', 'kya', 'aur', 'kitna', 'jante', 'unk', 'baare', 'mei', 'bhai']",0.0
1019,['bond'],0.0
1020,"['sanjay', 'singha', 'vampanthi', 'chamcho', 'ko', 'rota', 'hua', 'dekh', 'kar', 'acha', 'laga']",0.0
1021,"['jam', 'bond', 'vampanthiyo', 'ki', 'oukaad', 'puri', 'duniya', 'janti', 'hain', 'puri', 'duniya', 'main', 'n', 'million', 'logo', 'ko', 'mara', 'hai', 'vampanthi', 'yo', 'ne']",0.16666666666666666
1022,"['jam', 'bond', 'india', 'ka', 'beta', 'acha', 'joke', 'mara', 'hain']",0.0
1023,"['rohit', 'suryavanshi', 'dakshinpanti', 'kukur', 'parpeedan', 'kamuk', 'hote', 'hain', 'ye', 'sab', 'jaante', 'haindoosro', 'ke', 'dukh', 'dard', 'mein', 'bhagwa', 'kukuro', 'ko', 'anand', 'milta', 'hai', 'ye', 'sab', 'dekh', 'hi', 'chuke', 'hainaisa', 'hi', 'kuch', 'un', 'magroor', 'angrezo', 'ne', 'bhi', 'kiya', 'tha', 'lekin', 'jitni', 'zor', 'zabardasti', 'un', 'gadhi']",0.0
1024,"['sanjay', 'singha', 'kg', 'daal', 'chawal', 'par', 'convert', 'ho', 'gaya', 'hai', 'kaya', 'bata', 'de', 'kyuki', 'vampanthi', 'jaha', 'bhi', 'milega', 'ese', 'hi', 'mout', 'marega']",0.0
1025,"['rohit', 'suryavanshi', 'main', 'toh', 'free', 'mein', 'ho', 'jaoon', 'rev', 'stan', 'swamy', 'jaise', 'dharmatma', 'ko', 'dekh', 'main', 'sainkdo', 'baar', 'badalne', 'ko', 'tayyar', 'hoonmain', 'kya', 'koi', 'bhi']",0.24444444444444444
1026,"['rohit', 'suryavanshi', 'sabko', 'apne', 'jaisa', 'bhikmanga', 'samajh', 'rakha', 'hai', 'jo', 'raashan', 'ke', 'daane', 'ke', 'liye', 'badal', 'jaye', 'hahahah']",0.0
1027,"['rohit', 'suryavanshi', 'samrat', 'ashok', 'gautam', 'buddh', 'sri', 'ambedkar', 'music', 'director', 'rehman', 'sab', 'raashan', 'ke', 'bhookhe', 'nahi']",0.0
1028,"['sanjay', 'singha', 'vampanthi', 'dharmatma', 'joke', 'history', 'tumhare', 'vampanthi', 'dharmatma', 'ji', 'ideology', 'ko', 'follow', 'karte', 'hain', 'ush', 'ideology', 'ne', 'puri', 'duniya', 'main', 'million', 'log', 'mar', 'diye']",0.16666666666666666
1029,"['sanjay', 'singha', 'tumhaari', 'vampanthi', 'swamy', 'ne', 'yahi', 'kiya', 'tha', 'covert', 'hua', 'tha', 'toh', 'kaya', 'ye', 'bhi', 'bhikmanga', 'tha']",0.0
1030,"['sanjay', 'singha', 'samrat', 'ashok', 'buddha', 'dr', 'ambedkar', 'ye', 'vampanthi', 'nahi', 'ye', 'desh', 'ke', 'hero', 'guru', 'ar', 'rehman', 'ko', 'inki', 'category', 'main', 'mat', 'rakh', 'uski', 'koi', 'oukaad', 'nahi', 'hain', 'inke', 'samne', 'ek', 'baat', 'sirf', 'hi', 'comment']",0.16666666666666666
1031,"['rohit', 'suryavanshi', 'hahaha', 'tereko', 'vampanthi', 'se', 'dikkat', 'hai', 'ya', 'dharm', 'parivartan', 'se', 'hahaha', 'tu', 'pehle', 'decide', 'kar', 'le', 'confuse', 'bando', 'se', 'main', 'behesbaazi', 'nahi', 'kar', 'sakta', 'inn', 'dono', 'ne', 'apne', 'janam', 'dharm', 'ko', 'tyaag', 'kar', 'uspe', 'thooka', 'tha', 'yaani', 'ye', 'hinduo', 'se', 'ghrina', 'kart']",0.18888888888888888
1032,"['rohit', 'suryavanshi', 'kisne', 'kaha', 'stan', 'ji', 'vampanthi', 'tum', 'wo', 'sirf', 'gareebo', 'aur', 'besaharo', 'ki', 'madad', 'kar', 'rahe', 'busye', 'dharm', 'parivartan', 'ye', 'vampanthi', 'mansikta', 'ye', 'sab', 'tum', 'jaise', 'logo', 'ke', 'bheje', 'ki', 'upaj', 'hai', 'taaki', 'unhe', 'sadachaari', 'karne', 'se', 'roka', 'jaye', 'wajah', 'pa']",0.0
1033,"['rohit', 'suryavanshi', 'abe', 'akal', 'ke', 'dushman', 'agar', 'stan', 'ji', 'bhikhmanga', 'hota', 'tere', 'kahe', 'anusaar', 'toh', 'wo', 'gareebo', 'ki', 'aarthik', 'roop', 'se', 'madad', 'kaise', 'kar', 'pata', 'wo', 'unhe', 'shiksha', 'poshan', 'chikitsa', 'sab', 'pradaan', 'kar', 'raha', 'tha', 'tamil', 'nadu', 'ka', 'tha', 'lekin', 'hindu', 'aur', 'english', 'mein']",0.0
1034,"['rohit', 'suryavanshi', 'kyun', 'rehman', 'bhim', 'rao', 'ji', 'aur', 'samrat', 'ye', 'saare', 'janam', 'se', 'santan', 'dharm', 'ke', 'hi', 'paidavar', 'sabne', 'swechcha', 'se', 'tyaaga', 'aur', 'convert', 'ho', 'gayeyahan', 'conversion', 'mudda', 'hai', 'tera', 'favourite', 'topic', 'vinod', 'kambli', 'jaise', 'cricketer', 'ko', 'bhi', 'ye', 'dharm', 'nahi']",0.0
1035,"['sanjay', 'singha', 'kisne', 'kaha', 'stan', 'vampanthi', 'nahi', 'tha', 'vampanthi', 'besaharo', 'ki', 'madad', 'kar', 'ke', 'hi', 'khud', 'moj', 'marte', 'hain', 'unhe', 'marne', 'ke', 'liye', 'chod', 'dete', 'hain', 'naksali', 'kon', 'hain', 'vampanthi', 'ideology', 'ko', 'support', 'nhi', 'karte', 'agar', 'vampanthi', 'besaharo', 'ko', 'support', 'karte', 'hain', 'toh']",0.0
1036,"['rohit', 'suryavanshi', 'stan', 'vampanthi', 'hai', 'ye', 'kisne', 'bola', 'whatsapp', 'university', 'ne', 'kuch', 'bhi', 'bakega', 'ab', 'proof', 'kya', 'hai', 'hi', 'stan', 'vampanthi', 'wo', 'ek', 'social', 'activist', 'jo', 'logo', 'ki', 'madad', 'kar', 'rahe', 'itna', 'hi', 'tha', 'koi', 'proof', 'nahi', 'hai', 'ki', 'wo', 'vampanthi', 'ya', 'con']",0.03333333333333333
1037,"['sanjay', 'singhasabse', 'phle', 'joke', 'history', 'vampanthi', 'ek', 'bichara', 'dhara', 'hain', 'jo', 'secularism', 'par', 'adhaarit', 'hain', 'ye', 'acha', 'joke', 'tha', 'maja', 'aaya', 'ek', 'baar', 'vampanthi', 'samvidhan', 'secularism', 'ko', 'manta', 'hain', 'toh', 'phir']",0.0
1038,"['rohit', 'suryavanshi', 'main', 'tera', 'comment', 'pehle', 'quarter', 'ke', 'baad', 'padha', 'hi', 'nahi', 'tumne', 'jaan', 'boojh', 'ke', 'galat', 'likha', 'hai', 'much', 'tum', 'itne', 'anjaan', 'ho', 'pata', 'nahi', 'leking', 'jaati', 'vaad', 'chandra', 'gupt', 'maurya', 'ya', 'usse', 'bhi', 'pehle', 'kareeb', 'saalo', 'se', 'prachalit', 'hai', 'ye', 'toh', 'bachc']",0.18333333333333335
1039,"['rohit', 'suryavanshi', 'right', 'wing', 'ideology', 'humare', 'desh', 'mein', 'aupcharik', 'roop', 'se', 'kabhi', 'implement', 'nahi', 'hoga', 'wo', 'kya', 'hai', 'na', 'logo', 'ko', 'kesar', 'se', 'koi', 'lena', 'dena', 'nahi', 'hota', 'logo', 'ko', 'asli', 'mein', 'achchi', 'life', 'style', 'good', 'economy', 'employment', 'good', 'hygiene', 'chahiye', 'hota', 'hai', 'end']",0.5619047619047618
1040,"['anand', 'dwivedi', 'anti', 'national', 'like', 'u', 'soon', 'leave']",0.0
1041,"['andhbhakts', 'brain', 'plz', 'everyone', 'ignore', 'disturbance']",0.0
1042,"['rohit', 'suryavanshi', 'one', 'laugh', 'apartheid', 'joke']",0.3
1043,"['comment', 'section', 'speak', 'without', 'oxygen', 'justice', 'fr', 'stan']",0.0
1044,"['hai', 'koi', 'unn', 'par', 'flim', 'bana', 'sake']",0.0
1045,['crime'],0.0
1046,"['v', 'p', 'jewish', 'need', 'foundation', 'abraham', 'faith', 'add']",0.0
1047,"['v', 'p', 'yes', 'dalit', 'christian', 'movement', 'south', 'india', 'big', 'movement', 'leave', 'wing', 'liberal', 'medium', 'always', 'remain', 'silent', 'narrative', 'demand', 'opportunist', 'outrage', 'always', 'selective']",0.0
1048,"['like', 'burhan', 'wani', 'poor', 'son']",-0.4
1049,"['ndtv', 'strong', 'supporter', 'anti', 'national']",0.4333333333333333
1050,"['really', 'shameful', 'shock', 'think', 'government', 'frighten', 'truth', 'people', 'stand', 'truth']",0.2
1051,"['ruth', 'gooneratna', 'government', 'deal', 'anti', 'national', 'iron', 'hand']",0.0
1052,"['work', 'like', 'thag']",0.0
1053,"['tejashree', 'koi', 'naho', 'keedey', 'paida', 'krdengey']",0.0
1054,"['aur', 'karo', 'modi', 'modi']",0.0
1055,"['well', 'write']",0.0
1056,"['gullible', 'indian', 'elect', 'govt']",0.8
1057,"['gg', 'g', 'hindu', 'want', 'show', 'minority', 'quottheir', 'placequot', 'delusional', 'show', 'power', 'elect', 'govt', 'neither', 'economic', 'brain', 'democratic', 'heart']",0.5
1058,"['sulagana', 'biswas', 'minority', 'people', 'vote', 'bjp', 'give', 'much', 'seat', 'election', 'think', 'dictator']",0.2
1059,"['salute', 'govt', 'inhumanity', 'spit', 'upon', 'face']",0.0
1060,"['ronak', 'singh', 'brother', 'talk', 'abt', 'happen', 'bjp', 'voter', 'bjp', 'take', 'voter', 'choose', 'bjp']",0.0
1061,"['sulagana', 'biswas', 'cause', 'fall', 'trap', 'surgical', 'strike', 'black', 'money', 'prachar', 'nobody', 'question', 'people', 'suffer', 'situation', 'real', 'bad']",-0.5833333333333334
1062,"['stan', 'swamy', 'afzal', 'guru', 'burhan', 'wani', 'ajmal', 'kasab', 'pay', 'price', 'minority', 'hand', 'fascist', 'government']",0.0
1063,"['tj', 'p', 'andha', 'behra', 'goonga']",0.0
1064,"['ha', 'ha', 'trust', 'r', 'amp', 'vote', 'bjp']",0.0
1065,"['ispe', 'aarop', 'hai', 'ki', 'ye', 'bharat', 'ke', 'khilap', 'naxali', 'tayyar', 'karwata', 'tha']",0.0
1066,"['ese', 'gaddaro', 'ko', 'gala', 'daba', 'ker', 'mar', 'dena', 'chahiye', 'ye', 'jahil', 'ashu', 'bha', 'rhe', 'hai']",0.0
1067,"['salute', 'slap', 'gov']",0.0
1068,"['sulagana', 'biswas', 'quot', 'minorityquot', 'ki', 'definition', 'kya', 'hai', 'i', 'desh']",0.0
1069,"['sulagana', 'biswas', 'take', 'family', 'pakistan', 'see', 'religious', 'tolerance', 'work', 'non', 'muslim']",0.0
1070,"['ignore', 'andhbhakts']",0.0
1071,"['mohan', 'bhagwat', 'try', 'lure', 'muslim']",0.0
1072,"['wo', 'scientist', 'hai', 'kya', 'waise', 'dna', 'ki', 'baat', 'honi', 'chahiyeeurasian', 'aryan', 'invader', 'ka', 'dna', 'pata', 'chalna', 'chahiye']",0.0
1073,"['mohan', 'bhagwat', 'ne', 'kaha', 'lynch', 'karne', 'wala', 'hindu', 'nehi', 'ho', 'sakta', 'stan', 'swami', 'se', 'ye', 'suluk', 'karne', 'wala', 'kaun', 'ho', 'sakta', 'hai', 'kuch', 'keh', 'sakte', 'hai']",0.0
1074,"['lomdi', 'kab', 'sai', 'sidhi', 'ho', 'gai', 'jab', 'uski', 'jaan', 'atki', 'tab', 'na', 'u', 'p', 'mai', 'election', 'hai', 'na', 'abi', 'hum', 'sab', 'bhai', 'bhai', 'hai', 'baad', 'mai', 'hindu', 'khatrai', 'mai', 'hai', 'hihiii']",0.0
1075,"['bjp', 'shed', 'blood', 'compare', 'dna', 'stupid', 'able', 'tell']",-0.14999999999999997
1076,"['know', 'rocket', 'science', 'mix', 'stupid', 'civilization', 'always', 'oppress', 'people', 'name', 'caste', 'religion']",-0.7999999999999999
1077,"['hindu', 'rastra', 'modi', 'mumkin', 'jai', 'modi', 'jai', 'bjp']",0.0
