,Reply,Published,sentiment
986,"['dilip', 'kumar', 'aur', 'rev', 'stan', 'convert', 'kar', 'rahe', 'logo', 'ko', 'ye', 'kaise', 'sach', 'hua', 'wo', 'sirf', 'ek', 'human', 'right', 'activist', 'ye', 'conversion', 'wala', 'jhooth', 'failake', 'stan', 'swamy', 'ko', 'un', 'tribals', 'ki', 'help', 'karne', 'se', 'roka', 'taaki', 'wo', 'tribals', 'gareeb', 'ke', 'gareeb', 'hi', 'rahe', 'tabhi', 'toh', 'anpad', 'g']",2021-07-10T12:47:17Z,0.4019
987,"['sanjay', 'singha', 'pehle', 'ye', 'baat', 'iskam', 'nam', 'main', 'swamy', 'kaha', 'se', 'aa', 'gaye', 'pehli', 'ye', 'bata', 'mulla', 'kyu', 'nahi', 'aya']",2021-07-10T12:52:38Z,0.0
988,"['dilip', 'kumar', 'kahin', 'kabhi', 'kisi', 'islamist', 'ko', 'aise', 'sadachaari', 'karte', 'dekha', 'hai', 'humesha', 'isaai', 'hi', 'paropkar', 'karne', 'aate', 'hain', 'kisi', 'na', 'kisi', 'ngo', 'ke', 'dwara']",2021-07-10T13:02:12Z,0.0
989,"['dilip', 'kumar', 'wo', 'south', 'indian', 'south', 'mein', 'aksar', 'ye', 'naam', 'use', 'hota', 'hai', 'chahe', 'hindu', 'ho', 'ya', 'isaai', 'muslim', 'har', 'praant', 'mein', 'ek', 'jaisanaamhi', 'rakhte', 'hain']",2021-07-10T13:03:40Z,0.0
990,"['sanjay', 'singha', 'cristianity', 'ke', 'baare', 'main', 'padha', 'hai', 'kabhi', 'kitna', 'gandagi', 'hai', 'logo', 'main']",2021-07-10T13:10:11Z,0.0
991,"['sanjay', 'singha', 'apna', 'telegram', 'number', 'send', 'kr', 'baat', 'karna', 'hai']",2021-07-10T13:19:27Z,0.0772
992,"['dilip', 'kumar', 'abe', 'rehne', 'de', 'na', 'logo', 'jaise', 'bhi', 'rehna', 'hai', 'usse', 'kya', 'lena', 'dena', 'bus', 'kisi', 'ke', 'saath', 'aise', 'atyachaar', 'nahi', 'hona', 'chahiye', 'wahi', 'baat', 'hai']",2021-07-10T13:38:06Z,0.0
10,"['walk', 'corpse', 'even', 'though', 'case', 'forceful', 'conversionsstill', 'u', 'accuse', 'sameso', 'one', 'shud', 'need', 'religion', 'preach', 'everyonehindus', 'muslim', 'christian', 'etc']",2021-07-10T13:38:45Z,-0.6705
1024,"['sanjay', 'singha', 'kg', 'daal', 'chawal', 'par', 'convert', 'ho', 'gaya', 'hai', 'kaya', 'bata', 'de', 'kyuki', 'vampanthi', 'jaha', 'bhi', 'milega', 'ese', 'hi', 'mout', 'marega']",2021-07-10T13:52:55Z,0.0
1025,"['rohit', 'suryavanshi', 'main', 'toh', 'free', 'mein', 'ho', 'jaoon', 'rev', 'stan', 'swamy', 'jaise', 'dharmatma', 'ko', 'dekh', 'main', 'sainkdo', 'baar', 'badalne', 'ko', 'tayyar', 'hoonmain', 'kya', 'koi', 'bhi']",2021-07-10T14:33:16Z,0.5106
1026,"['rohit', 'suryavanshi', 'sabko', 'apne', 'jaisa', 'bhikmanga', 'samajh', 'rakha', 'hai', 'jo', 'raashan', 'ke', 'daane', 'ke', 'liye', 'badal', 'jaye', 'hahahah']",2021-07-10T14:50:41Z,0.0
1027,"['rohit', 'suryavanshi', 'samrat', 'ashok', 'gautam', 'buddh', 'sri', 'ambedkar', 'music', 'director', 'rehman', 'sab', 'raashan', 'ke', 'bhookhe', 'nahi']",2021-07-10T14:56:40Z,0.0
127,"['rohit', 'suryavanshi', 'bete', 'officer', 'ka', 'naam', 'suna', 'hai', 'wahi', 'hu', 'thoda', 'tameez', 'rah', 'le']",2021-07-10T15:27:50Z,0.0
165,"['use', 'brain', 'agree', 'everything', 'say', 'govt', 'say', 'show', 'incapability', 'use', 'logical', 'side', 'hospitalgiven', 'treatmentand', 'imprison', 'state', 'govt', 'accuse', 'central', 'govt', 'pure', 'idiocity', 'moreover', 'nhrc', 'direct', 'state', 'govtof', 'maharashtra', 'give', 'medical', 'facility', 'give', 'die', 'hospital']",2021-07-11T01:29:51Z,-0.4939
586,"['aap', 'support', 'nhi', 'krenge', 'kuch', 'nhi', 'bigdegamat', 'kro', 'support']",2021-07-11T03:49:23Z,0.6597
467,"['i', 'desh', 'kuch', 'nhi', 'ho', 'sakta', 'bhaidesh', 'year', 'piche', 'chala', 'gaya', 'isliye', 'mujhe', 'lgta', 'hai', 'ki', 'humko', 'afganistan', 'jana', 'chahiye', 'vah', 'safe', 'hoga', 'hamare', 'liy']",2021-07-11T03:53:40Z,0.4404
743,"['watch', 'respect', 'sir', 'please', 'use', 'real', 'name', 'post', 'comment', 'otherwise', 'nothing', 'stupid', 'troll', 'please', 'courage', 'manwomen', 'use', 'name', 'comment']",2021-07-11T04:00:17Z,0.9131
587,"['ia', 'admire', 'honestyat', 'least', 'hope', 'people', 'humane', 'feelingswoe', 'hypocrite']",2021-07-11T04:06:43Z,0.1764
468,"['shubham', 'kumar', 'yadavwell', 'andhbhakt', 'yeah', 'know', 'thing']",2021-07-11T06:51:45Z,0.296
128,"['md', 'saif', 'ali', 'agar', 'maine', 'apne', 'bare', 'main', 'bata', 'diya', 'ki', 'main', 'kon', 'hu', 'kaya', 'karta', 'hu', 'toh', 'tera', 'retirement', 'karba', 'kar', 'ghar', 'betha', 'duga']",2021-07-11T08:36:06Z,0.0
129,"['rohit', 'suryavanshi', 'apna', 'phone', 'number', 'send', 'kro', 'pta', 'chal', 'jayega']",2021-07-11T08:39:05Z,0.0772
1028,"['sanjay', 'singha', 'vampanthi', 'dharmatma', 'joke', 'history', 'tumhare', 'vampanthi', 'dharmatma', 'ji', 'ideology', 'ko', 'follow', 'karte', 'hain', 'ush', 'ideology', 'ne', 'puri', 'duniya', 'main', 'million', 'log', 'mar', 'diye']",2021-07-11T08:41:09Z,0.296
1029,"['sanjay', 'singha', 'tumhaari', 'vampanthi', 'swamy', 'ne', 'yahi', 'kiya', 'tha', 'covert', 'hua', 'tha', 'toh', 'kaya', 'ye', 'bhi', 'bhikmanga', 'tha']",2021-07-11T08:42:43Z,0.0
1030,"['sanjay', 'singha', 'samrat', 'ashok', 'buddha', 'dr', 'ambedkar', 'ye', 'vampanthi', 'nahi', 'ye', 'desh', 'ke', 'hero', 'guru', 'ar', 'rehman', 'ko', 'inki', 'category', 'main', 'mat', 'rakh', 'uski', 'koi', 'oukaad', 'nahi', 'hain', 'inke', 'samne', 'ek', 'baat', 'sirf', 'hi', 'comment']",2021-07-11T08:53:32Z,0.5574
166,"['tum', 'gadar', 'drohi', 'hamesh', 'aise', 'logo', 'ko', 'smarthan', 'karte', 'aaye', 'ho', 'yo', 'tumare', 'tarh', 'gadar', 'hote', 'hai', 'tum', 'sab', 'ek', 'thallus', 'ke', 'chate', 'bhate', 'ho']",2021-07-11T09:00:02Z,0.0
1031,"['rohit', 'suryavanshi', 'hahaha', 'tereko', 'vampanthi', 'se', 'dikkat', 'hai', 'ya', 'dharm', 'parivartan', 'se', 'hahaha', 'tu', 'pehle', 'decide', 'kar', 'le', 'confuse', 'bando', 'se', 'main', 'behesbaazi', 'nahi', 'kar', 'sakta', 'inn', 'dono', 'ne', 'apne', 'janam', 'dharm', 'ko', 'tyaag', 'kar', 'uspe', 'thooka', 'tha', 'yaani', 'ye', 'hinduo', 'se', 'ghrina', 'kart']",2021-07-11T09:16:04Z,0.743
1032,"['rohit', 'suryavanshi', 'kisne', 'kaha', 'stan', 'ji', 'vampanthi', 'tum', 'wo', 'sirf', 'gareebo', 'aur', 'besaharo', 'ki', 'madad', 'kar', 'rahe', 'busye', 'dharm', 'parivartan', 'ye', 'vampanthi', 'mansikta', 'ye', 'sab', 'tum', 'jaise', 'logo', 'ke', 'bheje', 'ki', 'upaj', 'hai', 'taaki', 'unhe', 'sadachaari', 'karne', 'se', 'roka', 'jaye', 'wajah', 'pa']",2021-07-11T11:35:33Z,0.0
1033,"['rohit', 'suryavanshi', 'abe', 'akal', 'ke', 'dushman', 'agar', 'stan', 'ji', 'bhikhmanga', 'hota', 'tere', 'kahe', 'anusaar', 'toh', 'wo', 'gareebo', 'ki', 'aarthik', 'roop', 'se', 'madad', 'kaise', 'kar', 'pata', 'wo', 'unhe', 'shiksha', 'poshan', 'chikitsa', 'sab', 'pradaan', 'kar', 'raha', 'tha', 'tamil', 'nadu', 'ka', 'tha', 'lekin', 'hindu', 'aur', 'english', 'mein']",2021-07-11T11:45:52Z,0.0
1034,"['rohit', 'suryavanshi', 'kyun', 'rehman', 'bhim', 'rao', 'ji', 'aur', 'samrat', 'ye', 'saare', 'janam', 'se', 'santan', 'dharm', 'ke', 'hi', 'paidavar', 'sabne', 'swechcha', 'se', 'tyaaga', 'aur', 'convert', 'ho', 'gayeyahan', 'conversion', 'mudda', 'hai', 'tera', 'favourite', 'topic', 'vinod', 'kambli', 'jaise', 'cricketer', 'ko', 'bhi', 'ye', 'dharm', 'nahi']",2021-07-11T11:50:44Z,0.0
1035,"['sanjay', 'singha', 'kisne', 'kaha', 'stan', 'vampanthi', 'nahi', 'tha', 'vampanthi', 'besaharo', 'ki', 'madad', 'kar', 'ke', 'hi', 'khud', 'moj', 'marte', 'hain', 'unhe', 'marne', 'ke', 'liye', 'chod', 'dete', 'hain', 'naksali', 'kon', 'hain', 'vampanthi', 'ideology', 'ko', 'support', 'nhi', 'karte', 'agar', 'vampanthi', 'besaharo', 'ko', 'support', 'karte', 'hain', 'toh']",2021-07-11T12:45:23Z,0.6597
1050,"['really', 'shameful', 'shock', 'think', 'government', 'frighten', 'truth', 'people', 'stand', 'truth']",2021-07-11T14:10:08Z,-0.6335
1036,"['rohit', 'suryavanshi', 'stan', 'vampanthi', 'hai', 'ye', 'kisne', 'bola', 'whatsapp', 'university', 'ne', 'kuch', 'bhi', 'bakega', 'ab', 'proof', 'kya', 'hai', 'hi', 'stan', 'vampanthi', 'wo', 'ek', 'social', 'activist', 'jo', 'logo', 'ki', 'madad', 'kar', 'rahe', 'itna', 'hi', 'tha', 'koi', 'proof', 'nahi', 'hai', 'ki', 'wo', 'vampanthi', 'ya', 'con']",2021-07-11T14:44:34Z,0.0
1037,"['sanjay', 'singhasabse', 'phle', 'joke', 'history', 'vampanthi', 'ek', 'bichara', 'dhara', 'hain', 'jo', 'secularism', 'par', 'adhaarit', 'hain', 'ye', 'acha', 'joke', 'tha', 'maja', 'aaya', 'ek', 'baar', 'vampanthi', 'samvidhan', 'secularism', 'ko', 'manta', 'hain', 'toh', 'phir']",2021-07-11T15:41:03Z,0.5267
697,"['wicket', 'dvl']",2021-07-11T16:49:36Z,0.0
698,"['sumba', 'jumba', 'u', 'dvl']",2021-07-11T16:50:12Z,0.0
1051,"['ruth', 'gooneratna', 'government', 'deal', 'anti', 'national', 'iron', 'hand']",2021-07-11T16:54:23Z,0.2263
614,"['sad', 'unhealthy']",2021-07-11T17:05:17Z,-0.7579
185,"['sad', 'unhealthy']",2021-07-11T17:06:05Z,-0.7579
1038,"['rohit', 'suryavanshi', 'main', 'tera', 'comment', 'pehle', 'quarter', 'ke', 'baad', 'padha', 'hi', 'nahi', 'tumne', 'jaan', 'boojh', 'ke', 'galat', 'likha', 'hai', 'much', 'tum', 'itne', 'anjaan', 'ho', 'pata', 'nahi', 'leking', 'jaati', 'vaad', 'chandra', 'gupt', 'maurya', 'ya', 'usse', 'bhi', 'pehle', 'kareeb', 'saalo', 'se', 'prachalit', 'hai', 'ye', 'toh', 'bachc']",2021-07-11T19:12:06Z,0.0
1039,"['rohit', 'suryavanshi', 'right', 'wing', 'ideology', 'humare', 'desh', 'mein', 'aupcharik', 'roop', 'se', 'kabhi', 'implement', 'nahi', 'hoga', 'wo', 'kya', 'hai', 'na', 'logo', 'ko', 'kesar', 'se', 'koi', 'lena', 'dena', 'nahi', 'hota', 'logo', 'ko', 'asli', 'mein', 'achchi', 'life', 'style', 'good', 'economy', 'employment', 'good', 'hygiene', 'chahiye', 'hota', 'hai', 'end']",2021-07-11T19:19:07Z,0.7003
699,"['champ', 'gawaar', 'unka', 'naam', 'hi', 'stan', 'swamy', 'tha', 'reverend', 'stan', 'swamytamil', 'nadu', 'ki', 'paidaish', 'thi', 'unki', 'south', 'mein', 'hindu', 'aur', 'christian', 'ke', 'naam', 'hote', 'hain', 'aur', 'mithun', 'chakraborty', 'wb', 'ke', 'bhajpa', 'ka', 'cobra', 'saanp', 'jiska', 'sir', 'kuchal', 'diya', 'gaya', 'wo', 'bhi', 'ek', 'active', 'naxal']",2021-07-11T19:28:42Z,0.7003
414,"['pulwama', 'create', 'incident', 'win', 'lok', 'shava', 'vote']",2021-07-11T19:29:39Z,0.7096
700,"['amit', 'kj', 'aar', 'es', 'es', 'yu', 'va', 'va', 'hi', 'ni', 'v', 'h', 'p', 'entire', 'sangh', 'lovey', 'dovey', 'family', 'spread', 'love', 'right', 'paint', 'country', 'red', 'blood']",2021-07-11T19:32:30Z,0.6369
701,"['amit', 'kj', 'seem', 'knowitall', 'history', 'go', 'memory', 'lane', 'call', 'quotupper', 'caste', 'quot', 'uncle', 'aunty', 'ostracise', 'treat', 'backward', 'class', 'garbage', 'rob', 'deprive', 'ba']",2021-07-11T19:54:41Z,-0.6124
12,"['megalomaniac', 'run', 'country', 'please', 'expect', 'anything', 'better']",2021-07-11T20:26:32Z,0.6369
130,"['sachin', 'bhangare', 'tuze', 'kuch', 'malum', 'isme', 'tu', 'ku', 'bol', 'raha', 'hai']",2021-07-11T22:19:41Z,0.0
131,"['md', 'saif', 'ali', 'tuze', 'itni', 'problem', 'kya', 'hai']",2021-07-11T22:21:43Z,-0.4019
616,"['tere', 'see', 'bada', 'deshdrohi', 'kohi', 'nahi']",2021-07-11T22:22:54Z,0.0
132,"['vikram', 'patil', 'rood']",2021-07-11T23:17:13Z,0.0
133,"['md', 'saif', 'ali', 'tuze', 'ye', 'problem', 'malum', 'hai', 'kya']",2021-07-11T23:33:25Z,-0.4019
2,"['amen', 'bd']",2021-07-12T07:57:46Z,0.0
38,['yes'],2021-07-12T07:58:25Z,0.4019
493,['ameen'],2021-07-12T08:00:23Z,0.0
415,"['modi', 'plan']",2021-07-12T08:06:23Z,0.0
173,"['see', 'nia', 'would', 'upgrade', 'degrade']",2021-07-12T08:09:26Z,-0.4404
174,"['personally', 'assume', 'r', 'bjp', 'scar', 'father', 'swamy', 'close', 'association', 'adi', 'conversion', 'campaign', 'nowadays', 'go']",2021-07-12T08:13:20Z,0.0
134,"['md', 'saif', 'ali', 'hahah', 'hahaha', 'puri', 'zindagi', 'ghar', 'main', 'betha', 'duga', 'hath', 'per', 'bhi', 'kaam', 'nahi', 'karenge']",2021-07-12T08:56:41Z,0.5574
881,"['tu', 'hindu', 'hai']",2021-07-12T11:22:09Z,0.0
882,"['toh', 'mandir', 'mein', 'pujari', 'sirf', 'brahman', 'kyun', 'hai']",2021-07-12T11:22:39Z,0.0
883,"['st', 'ke', 'reservation', 'ke', 'khilaf', 'sirf', 'brahman', 'kyun', 'hai']",2021-07-12T11:23:31Z,0.0
884,"['adivasi', 'ko', 'neech', 'jaati', 'ka', 'bol', 'kar', 'brahman', 'kyun', 'marta', 'hai']",2021-07-12T11:24:32Z,0.0
885,"['angrezo', 'se', 'pehle', 'adivasi', 'ko', 'padhne', 'ka', 'haq', 'kyun', 'nahi', 'tha']",2021-07-12T11:25:39Z,0.0
886,"['angrezo', 'ke', 'saath', 'mil', 'kar', 'baniyo', 'brahman', 'aur', 'rajput', 'ne', 'kyun', 'adivasi', 'ki', 'zameen', 'par', 'kabza', 'kiya']",2021-07-12T11:26:45Z,0.0
887,"['quot', 'adi', 'quot', 'quotfirstquot', 'quotvasiquot', 'quot', 'settlersquot', 'adivasi', 'quot', 'first', 'settlersquot', 'indegenous', 'unlike']",2021-07-12T11:31:20Z,0.0
588,['care'],2021-07-12T11:38:23Z,0.4939
888,"['mean', 'paisa', 'ke', 'liye', 'adivasi', 'identity', 'bechane', 'wale', 'nakali', 'adivasi', 'quotsettlers', 'quotquotthe', 'termadivasiderives', 'hindi', 'word', 'whichmeansof', 'earliest', 'time', 'begin']",2021-07-12T13:32:48Z,0.0
889,"['tell', 'u']",2021-07-12T14:03:16Z,0.0
890,"['mean', 'hindu', 'come', 'u']",2021-07-12T14:03:43Z,0.0
891,"['u', 'r', 'ba']",2021-07-12T14:03:51Z,0.0
892,"['indeginous', 'r', 'hindu']",2021-07-12T14:05:37Z,0.0
893,['paisa'],2021-07-12T14:07:26Z,0.0
894,"['tujhe', 'shayad', 'pata', 'nahi', 'par', 'sabse', 'pehle']",2021-07-12T14:08:10Z,0.0
895,"['musalmaan', 'aur', 'isai', 'brahman', 'baney']",2021-07-12T14:08:39Z,0.0
896,"['tum', 'kahan', 'se', 'aye', 'kya', 'history', 'hai', 'tumhari', 'bata', 'du', 'kya']",2021-07-12T14:10:40Z,0.0
897,['bhagwaan'],2021-07-12T14:11:02Z,0.0
898,"['tere', 'ra', 'p']",2021-07-12T14:11:51Z,0.0
899,"['agar', 'adivasi', 'hindu', 'hain', 'toh', 'sanskrit', 'mein', 'kya', 'bolte', 'hain']",2021-07-12T14:12:42Z,0.0
900,"['mean', 'adivasi', 'pretend', 'care', 'adivasi', 'community', 'misguide', 'destroy', 'adivasi', 'identity', 'tradition', 'culture', 'utilize', 'gain', 'idiological', 'political', 'agenda']",2021-07-12T14:26:41Z,0.4019
901,"['u', 'hindu']",2021-07-12T14:39:09Z,0.0
902,['chomu'],2021-07-12T14:39:17Z,0.0
903,"['modi', 'ke', 'tatte']",2021-07-12T14:39:33Z,0.0
904,"['cant', 'answer', 'question']",2021-07-12T14:40:16Z,0.0
905,['logic'],2021-07-12T14:40:32Z,0.0
906,['propaganda'],2021-07-12T14:40:41Z,-0.25
907,"['comment', 'u']",2021-07-12T14:41:53Z,0.0
908,['lodu'],2021-07-12T14:42:05Z,0.0
909,['balaaat'],2021-07-12T14:42:30Z,0.0
910,['kaariiii'],2021-07-12T14:42:40Z,0.0
911,['dharm'],2021-07-12T14:42:49Z,0.0
912,['tera'],2021-07-12T14:42:57Z,0.0
913,"['dobara', 'comment', 'kiya']",2021-07-12T14:43:20Z,0.0
914,"['toh', 'list', 'bata', 'dunga']",2021-07-12T14:43:40Z,0.0
915,"['ab', 'sirf', 'teri']",2021-07-12T14:45:08Z,0.0
916,['amma'],2021-07-12T14:45:16Z,0.0
917,['choo'],2021-07-12T14:45:22Z,0.0
918,"['de', 'gi']",2021-07-12T14:45:31Z,0.0
702,"['sanjay', 'singha', 'always', 'simple', 'work', 'hard', 'prosper', 'either', 'perish', 'live', 'miseryi', 'give', 'exampleindians', 'never', 'suffer', 'english', 'east', 'india', 'company']",2021-07-12T15:20:10Z,0.3506
253,"['p', 'mishra', 'introspect', 'man', 'fund', 'u']",2021-07-12T17:24:53Z,0.0
3,['amen'],2021-07-12T17:38:29Z,0.0
1040,"['anand', 'dwivedi', 'anti', 'national', 'like', 'u', 'soon', 'leave']",2021-07-12T17:40:08Z,-0.0
254,"['thara', 'j', 'tough', 'digest', 'fact']",2021-07-12T17:52:07Z,-0.128
703,"['many', 'andhbhakts', 'whatsapp', 'university', 'sanskari', 'gyan']",2021-07-12T18:27:20Z,0.0
67,"['andhbhakts', 'explain', 'false', 'whatsapp', 'university', 'gyan']",2021-07-12T18:29:28Z,0.0
744,"['andhbhakts', 'tolerate', 'respect', 'towards', 'decease', 'gentleman']",2021-07-12T18:31:50Z,0.4767
416,"['andhbhakts', 'tolerate', 'fault', 'feku', 'main', 'accuse']",2021-07-12T18:33:13Z,-0.5423
135,"['well', 'muthibhar', 'aadivasi', 'feku', 'nothing']",2021-07-12T18:37:06Z,0.2732
136,"['rip', 'stan', 'swamy', 'country', 'really', 'deserve']",2021-07-12T18:38:02Z,0.0
615,"['andhbhakts', 'care', 'plz', 'indian', 'ignore', 'foolishness']",2021-07-12T18:40:24Z,-0.2023
1,"['andhabhakts', 'digest', 'truth', 'plz', 'forgive']",2021-07-12T18:41:30Z,0.5719
370,"['andhbhakts', 'accept', 'plz', 'forgive']",2021-07-12T18:42:42Z,0.6124
92,"['tinka', 'singh', 'dear', 'andhbhakt', 'think', 'ask', 'ram', 'answer']",2021-07-12T18:46:16Z,0.3818
589,"['brainless', 'andhbhakts', 'bark', 'every', 'news', 'bjpthey', 'forget', 'culture', 'run', 'around', 'bjp']",2021-07-12T18:48:17Z,-0.2263
1041,"['andhbhakts', 'brain', 'plz', 'everyone', 'ignore', 'disturbance']",2021-07-12T18:51:25Z,-0.5859
469,"['andhbhakts', 'brainless', 'plz', 'ignore']",2021-07-12T18:53:14Z,-0.296
1070,"['ignore', 'andhbhakts']",2021-07-12T18:59:06Z,-0.3612
629,"['ignore', 'andhbhakts', 'foolishness']",2021-07-12T18:59:45Z,-0.6486
137,"['arupananda', 'naik', 'acha', 'joke', 'tha']",2021-07-12T19:38:51Z,0.296
704,"['amit', 'kj', 'caste', 'division', 'mention', 'rig', 'veda', 'caste', 'earlier', 'profession', 'people', 'later', 'get', 'rigid', 'unalterable', 'hereditary', 'thing', 'ill', 'treatment', 'depress', 'class', 'even', 'state', 'would', 'run', 'space']",2021-07-12T19:47:57Z,-0.7906
745,"['arupananda', 'naik', 'dead', 'men', 'tell', 'tale']",2021-07-12T20:01:48Z,-0.6486
705,"['rupesh', 'g', 'bahut', 'saare', 'logo', 'ko', 'maara', 'tha', 'kya', 'proof', 'hai', 'koi', 'proof', 'hi', 'nahi', 'mila', 'itne', 'anpad', 'aur', 'gawaar', 'ho', 'ki', 'kal', 'tumhe', 'koi', 'kahega', 'chaand', 'ka', 'ring', 'hara', 'hai', 'maan', 'loge', 'wo', 'ek', 'tribal', 'activist', 'pichle', 'saalo', 'se', 'jharkhand', 'mein', 'reh', 'rahe', 'tribals', 'ko', 'u']",2021-07-12T20:09:16Z,0.0
706,"['sanjay', 'singha', 'bhai', 'wo', 'ek', 'naxali', 'thajo', 'dharmantaran', 'ka', 'kaam', 'karta', 'thatribles', 'ko', 'naxali', 'banata', 'tha']",2021-07-12T21:57:46Z,0.0
89,"['also', 'run', 'changai', 'sabha', 'poda', 'christian', 'come', 'comment', 'favour', 'post', 'know', 'truth', 'christian', 'history', 'conversion', 'ashamed', 'humanity']",2021-07-13T01:46:10Z,0.2732
138,"['rohit', 'suryavanshi', 'deserve', 'actor', 'like', 'feku']",2021-07-13T02:04:44Z,0.3612
707,"['sanjay', 'singha', 'sorry', 'say', 'point', 'try', 'study', 'pointless', 'crib', 'cry', 'lazy', 'people', 'someone', 'leave', 'success', 'incompetency', 'parent', 'e']",2021-07-13T02:16:46Z,-0.34
139,"['rohit', 'suryavanshi', 'apna', 'number', 'send', 'kro', 'budhizevi', 'bche']",2021-07-13T02:21:19Z,0.0772
708,"['rupesh', 'g', 'bid', 'bid', 'company', 'seth', 'jo', 'bhi', 'un', 'tribals', 'ke', 'zameen', 'ki', 'hadapne', 'ki', 'koshish', 'karte', 'wo', 'unki', 'zameen', 'ko', 'bachata', 'tha', 'wo', 'un', 'tribals', 'ko', 'educate', 'karte', 'ki', 'unke', 'land', 'ki', 'keemat', 'kya', 'hai', 'aur', 'uske', 'consequence', 'kya', 'honge', 'unhe', 'koi', 'bhi', 'problem', 'hone']",2021-07-13T06:07:58Z,-0.4019
709,"['amit', 'kj', 'say', 'would', 'true', 'caste', 'division', 'brahman', 'kshatriya', 'vaishya', 'shudraand', 'ati', 'shudra', 'last', 'two', 'allow', 'study', 'enter', 'temple', 'make', 'reside', 'outside', 'village', 'carrier']",2021-07-13T06:14:06Z,0.5719
19,"['come', 'back', 'power', 'murderer', 'damn', 'bottom', 'pit', 'hell', 'scorch', 'hot', 'oil', 'eternity']",2021-07-13T06:16:26Z,-0.9169
175,"['conversion', 'go', 'stop', 'spread', 'believe', 'rumour', 'fight', 'live', 'land', 'right', 'corporation', 'want', 'fool', 'adivasis', 'steal', 'land', 'resource', 'threaten', 'rev', 'stan', 'swamy', 'beacause', 'stand', 'way', 'mamata', 'banerjee', 'also', 'fight', 'adivasis', 'label', 'naxal', 'supporter', 'even', 'touch', 'diff', 'rev', 'stan', 'vulnerable', 'remove', 'way', 'rev', 'stan', 'hero', 'crusader', 'wish', 'know', 'earlier', 'wish', 'could', 'save', 'clutch']",2021-07-13T06:21:27Z,-0.34
176,"['luke', 'jalal', 'get', 'daily', 'news', 'facebook', 'page', 'amp', 'whatsapp', 'forward', 'surprise']",2021-07-13T06:24:48Z,0.2732
195,"['siddharth', 'jain', 'ask', 'one', 'claim', 'rev', 'stan', 'naxal', 'b', 'say', 'heresay', 'heresay', 'truth', 'uapa', 'draconian', 'act', 'pass', 'silence', 'activist', 'anybody', 'question', 'govt', 'mor']",2021-07-13T06:28:23Z,0.3182
710,"['sanjay', 'singha', 'tribles', 'ko', 'convert', 'karne', 'ka', 'ye', 'ek', 'tarika', 'haipehle', 'une', 'goverment', 'ke', 'khilap', 'karobadme', 'unhe', 'hathiyar', 'deke', 'naxali', 'banaomissionaries', 'ke', 'paisa', 'deke', 'une', 'hathiyar', 'kharidoaur', 'last', 'une', 'christian', 'banaopichhale', 'se', 'tribles']",2021-07-13T08:38:19Z,0.0
711,"['rupesh', 'g', 'apne', 'hi', 'desh', 'ke', 'logo', 'ko', 'quotkhatam', 'kiya', 'jayegaquot', 'bolte', 'hue', 'zara', 'si', 'bhi', 'sharam', 'nahi', 'tumhe', 'nahi', 'aati', 'jabhi', 'aise', 'ek', 'gawaar', 'ki', 'tarah', 'bole', 'ja', 'rahe', 'ho', 'lagta', 'hai', 'khoon', 'kharaba', 'mein', 'tumhe', 'bahut', 'maza', 'aata', 'hai', 'tum', 'pehle', 'ye', 'decide', 'karo', 'kiki']",2021-07-13T09:12:45Z,0.0
712,"['please', 'guysagain', 'abuse', 'religionhar', 'religion', 'k', 'gareeb', 'aur', 'aam', 'aadmi', 'k', 'sath', 'galat', 'hua', 'hai', 'i', 'desh', 'mainwe', 'focus', 'growth', 'developmentplease', 'fight']",2021-07-13T09:29:09Z,-0.4404
23,"['u', 'vote', 'congress']",2021-07-13T10:10:26Z,0.0
24,"['shashank', 'srivastava', 'gentlewoman', 'well', 'know', 'vote', 'even', 'know', 'worth', 'single', 'vote', 'u', 'r', 'suppose', 'direct', 'pathetic']",2021-07-13T10:51:38Z,-0.1779
25,"['love', 'india', 'u', 'r', 'fake']",2021-07-13T10:55:59Z,0.2732
606,"['aum', 'om', 'india', 'father', 'legacy']",2021-07-13T10:56:40Z,0.0
140,"['md', 'saif', 'ali', 'mere', 'bare', 'main', 'pata', 'mat', 'kar', 'nahi', 'toh', 'puri', 'zindagi', 'ghar', 'main', 'chup', 'kar', 'nikalni', 'padegi', 'tu', 'shukr', 'kar', 'ki', 'tu', 'bacha', 'hua', 'hain']",2021-07-13T11:10:13Z,0.0
141,"['arupananda', 'naik', 'vampanthi', 'convert', 'stan', 'se', 'jada', 'bada', 'feku', 'nahi', 'hoga']",2021-07-13T11:11:33Z,0.0
142,"['rohit', 'suryavanshithat', 'darendra', 'actor', 'everybody', 'know', 'stan', 'swamy', 'brave', 'person']",2021-07-13T11:27:17Z,0.5267
143,"['rohit', 'suryavanshi', 'yes', 'fattu', 'darendra', 'never', 'good', 'stan']",2021-07-13T11:30:29Z,0.0757
144,"['rohit', 'suryavanshi', 'abe', 'bete', 'tmse', 'meine', 'kaha', 'number', 'de', 'par', 'tm', 'sirf', 'haak', 'rhe', 'ho', 'chalo', 'koi', 'baat', 'nhi', 'bche', 'sbse', 'dhyaan', 'rkhna']",2021-07-13T12:25:53Z,0.0772
607,"['love', 'india', 'yes']",2021-07-13T13:20:50Z,0.7845
